InstanceName,glucose_2.0,glueminisat-2.2.5,lingeling-587f-4882048-110513,minisathackcir_minisat_2011.05.13_simp_,minisathackcontrasat_2011.03.02,minisathackEBMiniSAT_2011.03.02,minisathackLR_GL_SHR_2011.03.02,minisathackMiniSAT_2.2.0.agile.26,minisathackminisat_psm_2011.04.01,minisathackreferenceminisat_2.2.0,MPhaseSAT64,rcl_2011.04.01,RestartSAT_B95,SAT09referencesolverprecosat_236
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3085-SAT.cnf,11.35,32.51,9.38,14.73,3.58,13.11,18.56,8.37,9.86,39.00,26.05,74.75,62.33,270.56
partial-10-13-s.cnf,1429.85,954.96,5000,5000,598.82,442.77,2384.04,5000,5000,5000,5000,2861.39,5000,2011.34
partial-10-15-s.cnf,2676.72,155.73,254.44,114.08,902.86,391.52,1262.07,544.26,2547.55,879.05,280.49,1036.35,5000,512.02
partial-10-17-s.cnf,5000,5000,5000,5000,5000,5000,5000,5000,3165.97,5000,4226.83,5000,5000,5000
partial-5-11-u.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
post-c32s-gcdm16-23.cnf,494.25,25.54,49.45,876.16,109.89,79.90,213.24,88.22,70.22,480.45,124.21,109.81,312.90,37.13
post-cbmc-zfcp-28-u2-noholes.cnf,21.59,12.79,108.14,18.58,16.54,16.66,18.28,16.94,21.16,17.98,117.32,33.31,15.46,5000
q_query_3_L150_colisat.cnf,172.61,42.80,208.42,137.81,74.47,104.79,79.80,39.75,80.03,319.00,489.44,147.20,191.89,390.54
q_query_3_l46_lambda.cnf,97.57,122.69,123.58,158.99,114.50,69.93,1146.03,78.99,101.86,115.90,234.26,99.57,160.02,138.41
q_query_3_L70_colisat.cnf,60.64,34.28,54.77,55.87,39.55,39.72,49.88,29.81,36.05,90.72,134.98,28.51,92.66,95.52
rand_net60-25-10shuffled.cnf,33.54,0.93,0.65,3.76,2.58,1.82,1.38,4.97,8.17,4.55,1.76,9.24,0.74,0.75
rand_net60-30-1shuffled.cnf,0.15,0.08,0.56,0.13,0.10,0.12,0.08,0.10,0.10,0.18,0.47,0.12,0.15,0.15
rand_net60-40-10shuffled.cnf,2265.26,56.59,4.75,151.50,87.70,255.12,14.95,1158.20,364.44,790.71,243.67,385.34,47.45,20.12
rand_net70-60-10shuffled.cnf,5000,5000,56.51,797.75,312.31,1833.56,90.44,4721.84,2116.61,2283.96,878.82,5000,253.45,350.97
rbcl_xits_08_UNSAT.cnf,1779.11,4638.04,5000,5000,5000,1049.67,4077.05,1166.44,2555.44,1176.88,5000,5000,1693.54,1509.58
rbcl_xits_09_UNKNOWN.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
rbcl_xits_15_SAT.cnf,131.89,0.61,0.88,0.07,0.57,0.61,0.74,0.61,0.54,0.03,1.09,417.10,0.02,1.03
rbcl_xits_18_SAT.cnf,57.03,0.91,1.01,0.02,0.91,0.91,0.94,0.97,0.73,0.02,1.57,0.91,0.02,0.80
rovers1_ks99irenamed-assat05-3971.cnf,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00
rpoc_xits_09_UNSAT.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
SAT_datk100.cnf,328.99,158.06,5000,2653.37,3340.02,2235.06,166.30,5000,2621.12,2271.88,5000,2647.10,612.52,5000
SAT_datk20.cnf,249.34,148.95,5000,2278.80,3072.64,2835.90,302.05,5000,2353.95,1431.97,5000,3253.89,539.18,5000
SAT_datk45.cnf,242.45,157.01,5000,2446.60,3420.55,2192.20,175.26,5000,3751.43,2050.16,5000,2964.99,674.36,5000
SAT_datk80.cnf,254.95,184.50,5000,2782.83,4686.12,3424.44,306.71,5000,4419.56,2549.05,5000,2806.03,650.56,5000
SAT_datk80_04.cnf,42.69,14.77,20.05,32.79,15.17,13.36,18.52,10.35,23.23,14.28,19.64,10.44,25.60,22.20
SAT_datk85.cnf,720.24,5000,5000,411.39,1397.11,69.96,5000,37.72,330.24,5000,226.86,865.23,535.74,1460.28
sha0_36_5.cnf,874.77,5000,116.03,55.16,18.87,3222.78,5000,208.09,132.89,520.98,285.88,59.47,1325.02,5000
slp-synthesis-aes-bottom12.cnf,12.05,1328.51,119.97,717.03,263.43,318.60,112.59,200.70,60.87,103.69,113.06,5000,942.54,235.42
slp-synthesis-aes-bottom13.cnf,160.04,1993.89,708.94,5000,336.16,942.45,425.73,2590.10,1736.66,5000,542.67,5000,5000,132.41
slp-synthesis-aes-bottom14.cnf,5000,3142.38,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom15.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom16.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom17.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom18.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom19.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom20.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom21.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom22.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom23.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom24.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom25.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-bottom26.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-top21.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-top22.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-top23.cnf,5000,5000,5000,5000,5000,5000,5000,5000,3830.45,5000,5000,5000,5000,5000
slp-synthesis-aes-top24.cnf,3885.31,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
slp-synthesis-aes-top25.cnf,5000,5000,5000,5000,4845.14,5000,5000,5000,2030.68,5000,5000,5000,5000,5000
slp-synthesis-aes-top26.cnf,5000,5000,5000,5000,2741.58,5000,5000,3072.90,1016.50,3500.38,3261.66,2407.75,5000,5000
slp-synthesis-aes-top28.cnf,5000,5000,628.45,2250.89,3230.93,958.28,5000,684.10,714.41,3941.03,1896.31,419.30,5000,4576.95
slp-synthesis-aes-top29.cnf,4385.06,5000,5000,1257.04,612.39,3338.92,5000,269.97,144.70,593.57,2399.09,42.90,2316.05,1065.18
slp-synthesis-aes-top30.cnf,5000,5000,324.75,853.94,2260.54,2993.54,5000,1056.90,132.42,1412.20,1290.22,83.34,2476.74,2785.22
smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1.47,1.32,9.79,1.12,1.28,1.29,1.30,1.26,2.63,0.97,7.06,2.99,1.28,2.80
smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1.26,1.70,12.34,1.76,1.67,1.66,1.68,1.63,3.37,2.05,8.65,3.42,7.48,3.84
smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,0.26,1.31,6.37,0.52,1.19,1.18,1.12,1.20,2.03,0.85,9.69,2.09,0.95,2.49
smtlib-qfbv-aigs-countbits128-tseitin.cnf,5000,3415.51,4319.85,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,5000,5000,2.38,5000,4.62,5000,2.57,5000,0.24,5000,0.95,0.26,5000,0.20
smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,476.62,4.16,44.71,394.23,3.04,3.05,3.43,3.11,916.82,457.37,15.93,918.23,364.13,60.43
smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,815.38,8.96,29.13,1489.72,10.83,8.90,4.66,9.82,132.92,1803.12,18.26,145.81,313.02,79.81
smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,5000,16.76,64.83,2105.55,16.70,15.13,11.19,17.46,298.06,5000,31.06,319.07,614.21,33.45
smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,27.57,7.30,25.28,37.45,7.69,12.29,11.31,10.37,14.26,35.09,16.05,16.71,78.03,17.04
smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,0.48,0.65,3.37,0.46,0.63,0.64,0.67,0.62,16.03,0.40,2.34,15.99,2.58,2.25
smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,498.93,0.94,1093.96,346.27,0.90,0.91,0.94,0.87,5000,980.94,1643.46,1982.59,2819.91,3.88
smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,0.72,1.04,10.12,0.79,0.98,0.96,1.30,0.98,2.10,1.27,11.30,2.19,1.50,3.67
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
smulo064.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sokoban-sequential-p145-microban-sequential030-NOTKNOWN.cnf,96.45,71.40,113.12,183.55,224.38,148.99,133.20,188.49,140.99,195.44,23.07,116.16,64.00,29.95
sokoban-sequential-p145-microban-sequential040-NOTKNOWN.cnf,2374.55,1853.37,1813.08,5000,5000,5000,5000,5000,5000,5000,534.78,4907.07,2852.43,453.62
sokoban-sequential-p145-microban-sequential050-NOTKNOWN.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2291.10,5000,5000,1236.25
sokoban-sequential-p145-microban-sequential060-NOTKNOWN.cnf,5000,5000,5000,5000,5000,5000,2440.82,5000,5000,5000,5000,5000,5000,5000
sokoban-sequential-p145-microban-sequential070-NOTKNOWN.cnf,5000,5000,5000,943.84,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sokoban-sequential-p145-microban-sequential080-SAT.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3214.78,5000,5000,5000
sortnet-7-ipc5-h15-unsat.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sortnet-8-ipc5-h19-sat.cnf,5000,5000,3926.45,5000,5000,5000,5000,5000,1050.43,5000,5000,5000,5000,4235.84
total-10-17-u.cnf,3683.23,4714.65,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4884.52
traffic_3_uc_sat.cnf,21.65,605.65,211.80,70.25,138.18,585.06,2807.43,112.51,308.45,217.28,20.58,236.25,356.08,199.62
traffic_3b_unknown.cnf,105.86,235.21,306.41,447.10,539.47,276.52,832.10,264.17,192.36,337.58,447.81,498.40,486.54,431.01
traffic_b_unsat.cnf,79.54,192.67,267.72,473.96,420.82,280.40,749.69,255.37,202.54,278.23,445.36,383.85,408.43,305.90
traffic_f_unknown.cnf,89.56,194.35,293.57,416.66,427.08,254.68,612.66,262.50,180.05,284.45,435.55,384.50,430.20,375.75
traffic_fb_unknown.cnf,84.61,203.39,288.51,404.11,418.64,251.57,615.35,238.31,169.85,277.34,496.26,401.78,457.03,329.11
traffic_kkb_unknown.cnf,88.95,212.54,280.56,424.69,444.52,250.56,649.79,285.14,176.63,237.93,543.72,382.30,452.79,363.36
traffic_pcb_unknown.cnf,92.64,207.46,250.75,474.75,473.19,251.81,692.97,279.04,166.32,288.83,481.09,426.36,468.49,360.57
traffic_r_sat.cnf,2.51,9.77,29.23,1.36,8.07,8.89,1605.89,8.69,5.22,2.32,11.02,10.46,4.86,48.53
traffic_r_uc_sat.cnf,274.78,3061.61,780.26,79.60,65.14,478.98,5000,195.99,56.73,114.88,550.62,115.30,58.24,5000
transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed060-SAT.cnf,227.94,5000,1222.45,729.77,105.95,321.99,5000,618.93,606.43,273.78,5000,93.49,266.21,110.22
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed030-NOTKNOWN.cnf,362.82,3555.40,5000,5000,1011.10,1013.46,5000,887.42,1742.03,5000,5000,1923.44,1564.14,1535.94
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed040-NOTKNOWN.cnf,425.34,1796.64,5000,952.15,957.33,1017.06,1098.45,942.79,5000,5000,5000,251.75,5000,1537.31
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed050-SAT.cnf,5000,5000,5000,5000,5000,900.43,5000,967.55,5000,5000,485.41,1090.55,1731.89,1540.29
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed020-NOTKNOWN.cnf,2809.76,5000,5000,5000,1003.49,5000,5000,5000,4629.20,5000,5000,4176.74,5000,2713.73
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed030-NOTKNOWN.cnf,5000,5000,5000,5000,965.58,968.86,5000,5000,5000,5000,5000,5000,5000,5000
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed040-NOTKNOWN.cnf,5000,5000,5000,5000,816.58,861.21,5000,915.07,5000,5000,5000,5000,5000,5000
transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed040-SAT.cnf,593.97,288.98,2975.88,833.13,707.33,783.05,920.75,5000,5000,5000,83.74,89.01,912.03,458.69
UCG-15-10p0.cnf,838.13,382.93,159.70,646.65,524.16,374.71,586.17,479.88,285.02,641.47,349.91,413.31,705.70,264.48
UCG-15-10p1.cnf,1674.71,614.35,229.47,1172.17,791.70,418.95,570.61,463.06,488.44,1059.85,306.44,679.57,1052.22,349.30
UCG-15-5p0.cnf,118.82,105.51,33.65,101.01,49.52,54.65,65.64,49.66,39.14,83.95,53.86,58.73,60.46,41.22
UCG-20-5p1.cnf,463.53,741.23,191.74,497.45,483.19,279.60,530.68,412.22,379.09,696.14,207.68,217.39,415.30,158.90
UR-10-10p1.cnf,63.63,60.90,45.64,143.81,97.72,82.60,86.13,96.78,59.42,162.13,119.36,33.60,112.29,88.81
UR-20-10p0.cnf,5000,2677.40,1839.60,5000,5000,3837.09,4952.77,5000,5000,5000,4439.62,5000,5000,2796.60
UR-20-10p1.cnf,5000,5000,2369.53,5000,2897.92,2999.89,5000,5000,2726.57,3613.65,2225.01,3884.63,5000,3705.64
UTI-10-5t1.cnf,0.48,1.18,2.92,0.61,1.39,0.92,1.02,0.88,1.71,0.36,4.16,1.52,0.49,5.55
UTI-20-10p0.cnf,1050.34,508.94,561.15,5000,3600.33,1499.49,1622.90,2297.68,791.96,2779.56,992.25,2326.36,2582.09,2041.72
UTI-20-10p1.cnf,2868.57,1516.03,1308.25,5000,673.98,5000,5000,3091.14,873.81,5000,1950.09,5000,5000,5000
UTI-20-10t0.cnf,6.18,4.46,6.61,8.12,5.59,5.39,5.87,5.31,3.35,10.50,7.68,7.80,7.50,17.35
UTI-20-10t1.cnf,1.56,2.85,5.98,2.33,2.66,2.82,2.87,4.66,5.00,10.30,6.72,5.47,6.76,18.02
valves-gates-1-k617-unsatshuffled-assat03-412.cnf,5000,2099.61,3451.14,5000,2458.47,2034.24,2012.77,2521.41,2110.51,5000,2289.12,3243.45,5000,2639.51
vda_gr_rcs_w9shuffled.cnf,0.03,0.29,1.30,0.02,0.29,0.29,0.29,0.30,0.33,0.02,0.80,0.39,0.03,0.51
velev-npe-10-9dlx-b71.cnf,437.73,35.39,48.13,129.33,65.25,196.52,62.93,46.99,17.18,70.55,171.88,326.33,179.60,852.48
velev-pipe-o-uns-10-7.cnf,288.30,80.42,75.54,199.02,191.93,162.75,109.30,525.18,161.50,333.53,186.68,902.40,166.57,92.60
velev-pipe-o-uns-11-6.cnf,657.07,23.49,14.32,22.91,17.65,662.13,10.09,935.47,262.11,682.03,46.29,266.81,105.08,28.43
velev-pipe-sat-10-b9.cnf,1.75,60.68,18.04,2.63,66.24,61.11,65.52,58.97,1.79,1.66,50.35,106.87,1.77,37.54
velev-vliw-uns-40-9-i1.cnf,991.33,960.79,977.40,3161.83,2217.75,5000,393.06,5000,5000,5000,5000,5000,5000,5000
vmpc_25renamed-assat05-1913.cnf,3.62,35.58,45.76,51.23,42.07,1.32,43.28,3.92,5.37,20.29,83.11,25.27,18.23,49.91
vmpc_29renamed-assat05-1916.cnf,931.06,146.20,326.87,317.26,577.67,348.71,329.53,221.61,245.86,76.42,252.29,4231.42,355.39,1296.49
vmpc_32renamed-assat05-1919.cnf,1388.86,2255.32,5000,5000,2527.83,916.22,802.94,5000,5000,1959.31,1458.38,151.96,4888.82,5000
vmpc_34renamed-assat05-1926.cnf,2971.61,5000,5000,5000,5000,5000,3903.02,5000,5000,5000,5000,5000,5000,5000
vmpc_35renamed-assat05-1921.cnf,4173.29,5000,5000,5000,5000,5000,5000,5000,5000,5000,3507.73,5000,5000,5000
vmpc_36renamed-assat05-1922.cnf,5000,5000,5000,5000,3794.17,5000,5000,5000,5000,5000,2701.65,5000,5000,5000
x1mulmitershuffled-assat03-359.cnf,1044.24,623.08,1397.63,2930.99,3257.12,5000,1923.75,5000,2836.06,5000,4930.67,5000,3226.26,5000
