Instance,claspfolio
termes_p06.pddl,153.8200
spider_p04.pddl,1197.4000
spider_p20.pddl,18000.0000
organic-synthesis-split_p13.pddl,18000.0000
caldera-split_p14.pddl,571.5400
data-network_p18.pddl,18000.0000
caldera_p01.pddl,1.7700
spider_p11.pddl,18000.0000
organic-synthesis_p16.pddl,18000.0000
petri-net-alignment_p18.pddl,99.4000
agricola_p12.pddl,494.9400
agricola_p07.pddl,115.7400
organic-synthesis-split_p19.pddl,547.7500
nurikabe_p07.pddl,8.4300
organic-synthesis-split_p01.pddl,116.3100
spider_p18.pddl,18000.0000
termes_p16.pddl,126.1300
organic-synthesis-split_p11.pddl,345.3900
spider_p07.pddl,10.0400
settlers_p17.pddl,433.1600
nurikabe_p20.pddl,589.4300
settlers_p09.pddl,18000.0000
caldera-split_p08.pddl,9.7900
organic-synthesis-split_p09.pddl,121.3800
caldera_p04.pddl,2.7700
spider_p16.pddl,203.8900
spider_p02.pddl,22.4700
termes_p19.pddl,18.5200
petri-net-alignment_p05.pddl,41.9800
termes_p15.pddl,110.4400
caldera-split_p16.pddl,18000.0000
organic-synthesis_p10.pddl,56.6700
spider_p19.pddl,18000.0000
caldera-split_p01.pddl,6.6200
caldera_p02.pddl,2.9000
nurikabe_p02.pddl,1.3600
agricola_p18.pddl,1464.5500
data-network_p01.pddl,21.4600
termes_p07.pddl,1220.0400
nurikabe_p11.pddl,173.7800
snake_p12.pddl,18000.0000
snake_p06.pddl,58.6100
settlers_p06.pddl,170.1700
termes_p12.pddl,6.7900
caldera_p09.pddl,73.3000
nurikabe_p18.pddl,528.5000
snake_p07.pddl,936.7000
agricola_p16.pddl,766.8200
organic-synthesis-split_p12.pddl,256.5600
snake_p11.pddl,116.1700
termes_p20.pddl,28.0000
spider_p09.pddl,108.6500
caldera_p11.pddl,71.2700
petri-net-alignment_p17.pddl,75.6900
data-network_p06.pddl,89.2300
settlers_p12.pddl,42.8600
caldera-split_p03.pddl,6.6600
spider_p17.pddl,385.0900
data-network_p09.pddl,28.2900
settlers_p10.pddl,18000.0000
caldera-split_p05.pddl,13.3400
organic-synthesis_p19.pddl,18000.0000
caldera-split_p11.pddl,1074.4800
organic-synthesis_p09.pddl,54.8900
organic-synthesis_p01.pddl,17.2600
settlers_p05.pddl,531.3000
caldera-split_p12.pddl,495.7100
termes_p04.pddl,5.1400
agricola_p08.pddl,482.4800
snake_p20.pddl,86.6000
petri-net-alignment_p04.pddl,20.3900
spider_p10.pddl,341.1900
caldera_p10.pddl,26.4700
organic-synthesis-split_p07.pddl,87.1600
agricola_p15.pddl,18000.0000
nurikabe_p06.pddl,12.4000
snake_p04.pddl,46.1800
termes_p10.pddl,18000.0000
caldera_p05.pddl,16.9400
organic-synthesis_p04.pddl,18000.0000
snake_p01.pddl,12.9400
data-network_p11.pddl,29.9100
agricola_p19.pddl,1491.1000
nurikabe_p08.pddl,8.4600
snake_p09.pddl,86.9900
data-network_p10.pddl,31.2300
data-network_p13.pddl,31.2700
petri-net-alignment_p06.pddl,33.3600
organic-synthesis_p20.pddl,18000.0000
petri-net-alignment_p20.pddl,74.6700
agricola_p05.pddl,106.9900
settlers_p03.pddl,41.6100
settlers_p15.pddl,18000.0000
data-network_p07.pddl,18000.0000
spider_p05.pddl,18000.0000
organic-synthesis_p06.pddl,18000.0000
agricola_p17.pddl,1290.0100
caldera_p16.pddl,18000.0000
nurikabe_p12.pddl,258.4800
spider_p03.pddl,199.9500
spider_p12.pddl,18000.0000
agricola_p20.pddl,18000.0000
settlers_p01.pddl,30.8400
snake_p13.pddl,18000.0000
organic-synthesis_p11.pddl,18000.0000
organic-synthesis_p17.pddl,18000.0000
caldera-split_p07.pddl,12.7700
