"InstanceName","Solver","SequentialRuntime","PredictedRuntime","Prediction_StandardError","ParallelRuntime","VBSRuntime","delta","delta_prime","alpha","method_number","orderBy"
"sat/1mod8.rules.7-7.cnf","MapleCOMSPS_LRB_VSIDS_2_fix",5000,1856.39635194805,2074.10475233949,5000,5000,0,0,0,5,"pred"
"sat/1mod8.rules.7-7.cnf","Maple_CM_Dist",5000,1881.33810930736,2105.86464506991,5000,5000,0,0,0,5,"pred"
"sat/1mod8.rules.7-7.cnf","inIDGlucose",5000,1945.81469329004,2029.52595658213,5000,5000,0,0,0,5,"pred"
"sat/1mod8.rules.7-7.cnf","smallsat",5000,1949.42728463203,2010.32856031836,5000,5000,0,0,0,5,"pred"
"sat/1mod8.rules.7-7.cnf","Maple_LCM_Scavel_200_fix2",5000,2008.66843463203,2178.29355971354,5000,5000,0,0,0,5,"pred"
"sat/1mod8.rules.7-7.cnf","MapleCOMSPS_LRB_VSIDS_drup",5000,2148.30078679654,2255.63075429319,5000,5000,0,0,0,5,"pred"
"sat/1mod8.rules.7-7.cnf","Riss7.1.fix",5000,2221.38113593074,2269.31426252131,5000,5000,0,0,0,5,"pred"
"sat/1mod8.rules.7-7.cnf","Maple_CM",5000,2234.54103787879,2243.37588177399,5000,5000,0,0,0,5,"pred"
"sat/1mod8.rules.7-7.cnf","YalSAT",5000,5000,0,5000,5000,0,0,0,5,"pred"
