"InstanceName","Solver","SequentialRuntime","PredictedRuntime","Prediction_StandardError","ParallelRuntime","VBSRuntime","delta","delta_prime","alpha","method_number","orderBy"
"cnf12t9.wcnf","Open.WBO.ms.pre",50.22,1248.5686980838,949.168918252421,50.93,3.42,0,0,0,5,"pred"
"cnf12t9.wcnf","UWrMaxSat.1.0",3.42,1294.24003559022,887.137893017219,3.48,3.42,0,0,0,5,"pred"
