"InstanceName","Solver","SequentialRuntime","PredictedRuntime","Prediction_StandardError","ParallelRuntime","VBSRuntime","delta","delta_prime","alpha","method_number","orderBy"
"data-network_p13.pddl","symbolic.bidirectional",5.83,671.853348484848,794.078460812268,6.07,1.72,0,0,0,0,"pred"
"data-network_p13.pddl","Scorpion",204.93,710.867587344028,673.06955135624,207.3,1.72,0,0,0,0,"pred"
"data-network_p13.pddl","Delfi1",2.78,792.245067736186,844.689483484581,2.8,1.72,0,0,0,0,"pred"
"data-network_p13.pddl","Delfi2",7.59,803.015106951872,828.157065343652,7.87,1.72,0,0,0,0,"pred"
"data-network_p13.pddl","Metis1",1.72,803.426881461676,833.344276459655,1.7,1.72,0,0,0,0,"pred"
