"InstanceName","Solver","SequentialRuntime","PredictedRuntime","Prediction_StandardError","ParallelRuntime","VBSRuntime","delta","delta_prime","alpha","method_number","orderBy"
"settlers_p11.pddl","Scorpion",202.56,454.227733780501,438.486909032809,202.5,3.98,0,0,0,5,"pred"
"settlers_p11.pddl","Metis1",5.85,494.4568290182,655.549277200408,5.89,3.98,0,0,0,5,"pred"
"settlers_p11.pddl","Delfi2",83.42,496.219613485005,572.601945733972,97.34,3.98,0,0,0,5,"pred"
"settlers_p11.pddl","Delfi1",7.06,504.07557968052,647.761592521231,6.97,3.98,0,0,0,5,"pred"
"settlers_p11.pddl","blind",3.98,509.266900482286,667.15694792251,4.03,3.98,0,0,0,5,"pred"
