750.270734823326,3943.13,4486.85,4465.6,4001.67,3741.38,3553.56,3968.5,3903.96,3473.4,3879.91,5000,2569.86,3997.2,4873.03,3094.14,4819.78,2192.72,4858.34,1930.25,5000,5000,4231.32,4786.9,5000
1770.64,438.103336944709,103.48,102.46,397.441509211011,419.9,197.82,80.35,123.22,118.67,139.35,161.34,199.37,296.31,1667.21,825.57,126.17,413.61,256.87,480.3,1820.36,374.4,330.55,318.24,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5.05,4.31,3.75,3.85,29.93,31,5.22,3.14,3.05,3.89,5.1,2.63,3.84,7.5,18.1,32.51,3.61,3.6,4.1,6.23,40.6,6.45,2.76,3.02,5000
2747,2300.85,2836.39,2786.87,4182.98,4421.53,2833.13,3818.74,3031.53,2776.3,3142.77,5000,3755.4,4083.3,3657.93,4273.68,4483.28,2211.69,2932.5,2537.66,5000,5000,2666.36,2955.44,5000
500.52,201.76,270.21,313.99,153.82,160.7,252.78,290.86,245.43,239.58,250.27,407.95,121.83,496.41,667.33,195.1,204.73,191.82,236.74,2596.99,778.92,1456.13,312.59,406.89,5000
9.13,0.24,0.19,0.18,0.65,0.65,0.37,0.17,0.2,0.18,0.22,0.23,0.4,0.3,0.64,0.54,0.38,0.37,0.37,0.35,8.06,0.07,0.18,0.23,5000
0.11,0.03,0.06,0.06,0.14,0.14,0.05,0.05,0.06,0.05,0.06,0.07,0.06,0.09,0.31,0.14,0.05,0.05,0.05,0.06,1.62,0.74,0.06,0.08,5000
0.1,0.02,0.05,0.05,0.12,0.12,0.04,0.04,0.05,0.05,0.06,0.05,0.05,0.06,0.26,0.12,0.05,0.04,0.04,0.05,2.04,0.03,0.04,0.06,5000
934.07,811.02,691.139591826106,687.47,1519.15,1471.55,788.82,850.29,524.23,804,609.31,1033.77,510.34,687.04,2708.43,1128.38039394642,685.81,451.11,399.04,537.14,4646.09,5000,741.23,1989.83,5000
2754.13,5000,3952.97,3970.45,5000,5000,5000,5000,5000,5000,5000,5000,5000,4176.94,5000,5000,2842.74,4079.51253812622,2602.19,3787.95,5000,5000,4795.11742752714,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.25
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.02
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,8.39
5000,4871.84,2809.56,2473.86,5000,5000,451.151880142528,1837.77,3054.21,3031.24,3446.4,4434.1,2812.66,2693.43,5000,3750.79184632459,372.61,2731.91,260.68,4997.1357635956,5000,845.40517507363,4282.20210228351,4177.60903070785,5000
1297.36,5000,5000,5000,5000,5000,5000,5000,1381.88,1644.51,2793.88,3576.03,1747.67,5000,1729.74,5000,3532.38,5000,5000,5000,5000,5000,3475.91,2982.84403181073,5000
688.18,2701.04,822.477520260165,817.32,815.59,837.63,400.39,853.3,309.71,610.8,387.78583914792,1875.5,708.086677082155,1060.19,3117.72,1023.44031059675,88.08,86.36,1572.33653155707,430.75,5000,977.5,1196.82,1219.79,5000
5000,5000,5000,5000,5000,5000,3907.9,5000,5000,1321.06381562874,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,4729.75,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
3088.19,2706.82,1959.07,1952.14,939.94,876.68,1397.85,1260.3,1844.55,2124.98311298726,2023.02,2831.76,2029.17,2387.16,1420.77,3835.02,1936.27,1342.34,1859.32,2433.3,5000,1363.26,2400.88,2483.65,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
2647.88,5000,4527.81,5000,5000,5000,5000,5000,5000,5000,5000,5000,4219.54,4371.06,5000,5000,5000,5000,4369.99,5000,5000,5000,5000,5000,5000
3707.1,5000,5000,5000,2520.78,2494.68,2709.25,3635.49,5000,5000,5000,5000,4916.92,5000,3436.75,1878.52,5000,784.06,1807.06,858.81,5000,5000,5000,5000,5000
138.34,300.889830423753,91.18,91.1,121.05,111.99,57.68,81.69,89.84,107.59,126.2,82.31,155.13,133.97,177.15,222.84,100.05,60.39,55.27,176.72,720.36,330.53,56.77,58.95,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
1429.32,712.788746555121,1614.63,864.04,360.88,362.43,1433.13,1171.26,781.43,521.18,760.29,1323.45,1148.39,838.45,661.98,570.4,919.04,1275.05,714.09,876.82,3805.3,200.771338101993,675.86,927.42,5000
393.99,525.49,248.58,248.46,5000,5000,5000,5000,5000,5000,5000,5000,5000,293.96,372.93,387.7,5000,5000,5000,5000,4070.43,660.97,5000,1559.63,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
1575.93,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3677.25,5000,5000,5000,5000,5000,5000,1430.79,5000,5000,5000
201.83,501.6,440.17,438.02,277.17,283.72,440.83,422.7,459.67,432.12,549.97,267.2,703.24,687.58,458.61,1796.02,530.52,2734.29858861115,546.1,904.19,5508.5101709982,156.87,431.74,482.21,5000
1105.6,5000,4161.56,4140.45,5000,5000,1114.55,1778.39,3570.46,5000,3859.93,5000,4736.17,1287.85,5000,5000,2213.15,4248.41217093087,2528.7,1591.08,5000,1768.29,4323.39,4655.16285021575,5000
17.84,12.05,9.74,9.75,11.4,11.12,8.28,13.58,10.02,9.11,13.56,15.74,19.47,25.95,51.5,48.99,17.05,14.51,13.78,18.06,77.34,23.25,15.08,16.18,5000
273.87,2203.28,1088.58,1116.12,48.92,47.92,1207.79,375.68,2256.56,119.38,561.01,267.39,4003.57,1214.4,4723.84,998.79,5000,236.66,1786.29,3120.16741146807,4154.79,984.98,76.1,80.19,5000
45.04,269.56,385.66,365.63,69.01,71.66,786.02,327.96,19.17,55.85,67.33,1208.72,2098.45,190.21,4557.18,186.48,3351.21,104.28,1592.24,885.73,2204.51,322.94,811.92,870.3,5000
124.73,118.86,30.72,66.26,30.44,30.1,77.51,214.7,59.71,59.62,62.92,98.44,16.49,22.9,190.84,50.7,25.87,98.68,51.65,302.26,544.05,295.07,140.15,148.97,0.18
118.72,66.47,76.05,96.16,352.12,347.42,19.15,215.44,77.26,975.85,123.85,29.61,2191.82,17.93,377.41,56.9,31.48,17.83,108.01,1590.2052240817,162.92,151.2,453.74,896.29,1.25
0.01,0,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.13,0.04,0.01,0.02,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
645.66,4475.82,159.52,278.44,756.54,2366.4,304.45,44.65,862.05,4318.85,93.7,386.71,1996.81,325.01,5000,1193.73,164.3,230.82,360.72,626.15,5000,5000,4240.02,5000,18.7
25.41,25.37,26.74,25.04,29.37,29.17,22.43,29.56,17.07,21.48,23.19,25.02,22.21,22.08,40.78,33.35,24.13,19.36,25.75,19.3,162.09,54.5379001766218,19.5,88.39,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
0.01,0.01,0.01,0.01,0.02,0.02,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0,0,0.01,0.13,0.04,0.01,0.01,5000
33.24,14.32,21.07,9.35,15.18,14.96,36.35,15.31,19.76,22,16.44,23.04,17.71,33.39,46.67,25.73,8,11.19,24.21,13.51,138.22,32.34,7.69,24.58,36.02
73.91,103.81,10.36,7.93,40.57,40.19,21.43,67.11,248.37,41.74,11.41,17.88,2.74,12.89,78.91,45.39,13.26,23.3,9.9,39.84,265.33,97.4602377667347,24.41,50.36,0.13
74.66,40.33,38.16,30.38,59.87,59.19,24.59,49.16,98.88,40.66,81.2,27.8,173.88,8.15,622.34,245.31,20.42,14.48,11.59,51.44,467.11,489.76,109.62,1284.27,3328.06527896742
189.35,219.28,32.24,43.7,165.42,162.93,142.33,169,159.87,246.06,275.84,87.24,37.02,54.63,517.47,59.25,51.38,2.83,106.16,226.18,2041.16,815.41,51.27,200.59,1382.65477387917
55.91,799.02,242.51,168.15,490.96,482.65,193.52,277.22,559.19,1131.9,292.81,761.02,811.32,168.53,1851.16,603.53650813476,60.91,128.6,215.26,224.73,2655.93,5000,833.63,2456.27,5000
1825.46,846.27,894.481688383909,584.071322803524,380.08,364.55,3508.3,4997.72,5000,5000,641.3,5000,5000,1287.37,5000,1654.58,776.26,396.61,821.36,863.97,5000,5000,5000,5000,319.72
215.59,22.76,25.05,12.9,3.67,3.65,40.82,24.83,132.23,5.08,66.79,102.55,4.8,9.74,178.93,69.26,19.94,20.13,23.11,39.27,419.59,70.73,9.45,159.86,3.49
1038.58,1930.76,373.01,1157.61,1772.33,1705.26,1293.26,2646.97,2863.29,3257.97,4064.27,3012.27,3266.36,327.4,3292.14,679.45,151.14,75.41,295.631577358373,417.69,5000,5000,2336.42650108646,5000,5000
0.01,0,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0,0.01,0,0.01,0.16,0.04,0.01,0.01,5000
59.37,55.19,12.2,28.44,28.22,27.91,48.75,27.49,35.5,40.67,31.38,17.5,27.84,17.92,89.6,2.09,15.6,3.31,21.6,16.63,95.98,96.61,3.61,87.81,1.49
31.03,26.41,38.94,20.46,37.86,37.29,25.99,20.46,22.3,30.39,21.92,41.82,17.42,25.98,57.13,32.84,33.01,18.44,32.75,18.31,182.02,76.7763122149587,14.87,35.63,5000
1.46,1.9,2.66,2.14,2.42,2.41,1.62,1.81,1.57,1.61,1.76,1.78,1.97,1.94,3.16,2.81,1.59,2.41,2.37,2.17,10.22,3,1.54,4.35,5000
0.02,0,0.02,0.01,0.02,0.02,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.04,0.05,0.01,0.01,0.01,0.01,0.14,0.04,0.01,0.04,5000
5000,525.510204652851,1193.43,1444.88956548467,5000,4691.85,5000,5000,5000,3799.81,5000,5000,5000,5000,5000,5000,548.34,2325.4,80.98,1261.62110236751,5000,5000,5000,5000,5000
0.09,0,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.09,0.05,0.01,0.01,0.01,0.02,0.13,0.04,0.02,0.03,5000
5000,5000,1419.91,3252.46,5000,5000,5000,5000,5000,5000,5000,5000,5000,682.21,5000,4196.38,4252.6,174.87,401.2,213.19,5000,5000,5000,5000,9.52
0.09,0,0.01,0.07,0.03,0.03,0.01,0.01,0.05,0.02,0.05,0.01,0.02,0.1,0.04,0.03,0.01,0.01,0,0.01,0.12,0,0.01,0.07,5000
0.09,0,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.03,0,0.01,0.01,0.02,0.13,0.05,0.01,0.01,5000
58.3,295.47,60.61,23.59,167.23,163.7,41.17,34.32,28.43,73.68,689.620926205766,108.13,1047.79,42.53,446.98,91.72,74.72,41.77,72.92,5.76,5000,1141.25,40.62,5000,540.15
867.39,4015.49,216.936172644488,369.33,550.35,536.24,750.32,3193.33,5000,5000,5000,5000,5000,5000,5000,873.38,1625.2,3143.2,500.917073148864,5000,5000,5000,5000,5000,5000
5000,5000,1317.05,383.63,1893.66,1837.27,2831.98,1247.29444663282,1360.09,5000,3788.27,2901.73,5000,106.67,5000,1597.12,1857.38,183.03,183,326.26,5000,5000,5000,5000,345.79
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,1192.48,1157.85,5000,5000,5000,5000,5000,5000,5000,5000,5000,714.65,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
126.129960179672,247.89,130.85,130.9,283.66,281.39,218.15,295.34,193.21,160.67,147,115.05,111.87,180.59,220.96,637.48,235.033268602425,1371.33,121.47,2210.76866615738,3373.97,5000,144.35,147.28,5000
477.12,706.73,436.66,435.53,684.5,732.37,1337.49,873.26,370.52,374.48,471.17,341.51,396.72,576.76,582.54,3368,385.2,3895.26641607848,427.07,2729.7,13357.0341606904,5000,358.15,368.77,5000
183.47,367.38,270.14,273.05,389.23,401.51,500.43,802.26,205.02,273.12,249.56,274.63,155.21,387.42,338.67,1960.69,407.15,2745.82681940816,190.9,2730.20618413856,5000,5000,241.11,239.03,5000
191.01,508.17,243,245.77,466.18,491.88,815.27,455.09,354.35,222.61,194.12,210.36,150.39,342.99,362.25,1908.7,646.37,2669.91,225.64,2545.05313486746,11230.8705136406,5000,209.37,220.48,5000
254.01,335.21,256.04,252.29,382.23,420.52,584.8,1305.78,282.33,189.65,269.6,338.16,182.26,403.8,502.01,2009.56,512.61,3618.6046465613,256.93,2587.01,3214.63,5000,228.09,235.06,5000
3.15,8.57,5.35,5.5,6.64,6.81,7.83,1.98,1.99,6.86,4.39,3.25,8.16,5.37,15.15,14.89,6.32,7.03,5.77,1.08,268.41,5.75,5.95,6.2,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,1218.74,5000,361.53,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,1622.39,1597.49948508863,5000,4458.92,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
3929.34,203.58,1376.39,1328.81,1762.08,1745.43,557.99,523.25,1232.05,796.93,440.4,1851.19,228.3,303.5,451.26,461.12,159.2,222.44,402.07,370.95,5000,1391.24,852.45,911.25,5000
