Instance,claspfolio
blocks-blocks-36-0160-NOTKNOWN.cnf,22.9000
manol-pipe-f7nidw.cnf,56.7700
cube-11-h14-sat.cnf,394.5600
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1045-NOTKNOWN.cnf,50000.0000
slp-synthesis-aes-top26.cnf,999.0100
aaai10-planning-ipc5-rovers-18-step11.cnf,6.2800
11pipe_11_ooo.cnf,2105.3100
6pipe_6_oooshuffled-assat03-413.cnf,20.6100
hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,883.6000
UR-20-10p1.cnf,2224.9900
aes_32_1_keyfind_1.cnf,0.0100
partial-10-17-s.cnf,3119.2100
hard-25-U-7061.cnf,0.3900
slp-synthesis-aes-bottom25.cnf,50000.0000
UCG-15-10p0.cnf,196.1800
gss-27-s100.cnf,50000.0000
E05F20.cnf,25.9800
countbitsrotate032.cnf,50000.0000
smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,0.4500
hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,0.3100
aaai10-planning-ipc5-pathways-17-step20.cnf,127.7000
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3045-NOTKNOWN.cnf,50000.0000
UR-20-10p0.cnf,1794.6700
smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,78.7000
9dlx_vliw_at_b_iq6used-assat04-347.cnf,466.8300
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1035-NOTKNOWN.cnf,50000.0000
slp-synthesis-aes-bottom13.cnf,132.6300
aes_128_10_keyfind_1.cnf,50000.0000
E02F20.cnf,67.4800
rand_net70-60-10shuffled.cnf,57.5100
smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,60.4200
dated-5-13-u.cnf,4414.1700
SAT_datk45.cnf,173.9500
sokoban-sequential-p145-microban-sequential080-SAT.cnf,3102.9800
slp-synthesis-aes-bottom24.cnf,50000.0000
sokoban-sequential-p145-microban-sequential050-NOTKNOWN.cnf,1227.7300
sokoban-sequential-p145-microban-sequential070-NOTKNOWN.cnf,50000.0000
dated-10-17-u.cnf,2545.6700
hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,8.4900
smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,33.6300
E02F17.cnf,39.4800
slp-synthesis-aes-bottom23.cnf,50000.0000
traffic_kkb_unknown.cnf,110.5900
maxxor032.cnf,56.1700
AProVE11-10.cnf,1.6200
partial-5-11-u.cnf,50000.0000
slp-synthesis-aes-bottom22.cnf,50000.0000
maxxororand064.cnf,50000.0000
manol-pipe-c10nidw.cnf,172.8000
hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,169.9800
slp-synthesis-aes-bottom26.cnf,50000.0000
driverlog3_v01arenamed-assat05-3963.cnf,0.0000
traffic_3_uc_sat.cnf,66.8600
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed040-NOTKNOWN.cnf,1436.5500
rand_net60-30-1shuffled.cnf,0.1400
SAT_datk80.cnf,204.1900
gss-16-s100.cnf,14.8300
smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,3.9800
ibm-2004-23-k100.cnf,104.3400
SAT_datk85.cnf,260.1100
aaai10-planning-ipc5-pipesworld-12-step15.cnf,50.6600
smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1.0600
rbcl_xits_15_SAT.cnf,0.0700
UTI-20-10t1.cnf,2.1800
aes_64_4_keyfind_1.cnf,50000.0000
aes_128_2_keyfind_1.cnf,50000.0000
dp04u03shuffled.cnf,0.0000
1dlx_c_iq60_a.cnf,1154.2000
q_query_3_l46_lambda.cnf,91.8600
slp-synthesis-aes-top30.cnf,151.8900
hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf,1872.4300
q_query_3_L150_colisat.cnf,132.3900
valves-gates-1-k617-unsatshuffled-assat03-412.cnf,2120.3200
E00X23.cnf,2664.1700
gus-md5-12.cnf,50000.0000
allused-assat04-986.cnf,28.6100
eqatreebraun11unsat.cnf,520.7600
q_query_3_L70_colisat.cnf,56.4800
bc57-sensors-1-k303-unsatshuffled-assat03-406.cnf,843.2700
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,50000.0000
aaai10-planning-ipc5-pipesworld-27-step14.cnf,111.9500
vmpc_34renamed-assat05-1926.cnf,3108.9400
slp-synthesis-aes-bottom17.cnf,50000.0000
partial-10-15-s.cnf,131.5600
hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,0.6800
gss-22-s100.cnf,48.6400
velev-pipe-o-uns-11-6.cnf,22.1400
slp-synthesis-aes-bottom18.cnf,50000.0000
manol-pipe-f7idw.cnf,24.8800
E15N15.cnf,0.0000
post-cbmc-zfcp-28-u2-noholes.cnf,18.7400
md5_48_3.cnf,21.0300
blocks-4-ipc5-h21-unknown.cnf,34.8400
1dlx_c_iq57_a.cnf,926.1500
gss-21-s100.cnf,33.5300
grid-strips-grid-y-4025-NOTKNOWN.cnf,18.1000
minandmaxor016.cnf,0.4000
aaai10-planning-ipc5-pathways-13-step17.cnf,177.8800
slp-synthesis-aes-bottom14.cnf,50000.0000
maxor128.cnf,1923.0700
slp-synthesis-aes-top24.cnf,4564.8500
li-exam-61shuffled-assat03-366.cnf,50000.0000
hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,159.6200
li-test4-100shuffled-assat03-370.cnf,50000.0000
slp-synthesis-aes-bottom21.cnf,50000.0000
abb313GPIA-9-trused-assat04-321.cnf,0.1500
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1025-NOTKNOWN.cnf,50000.0000
clauses-8renamed-assat05-1964.cnf,610.0000
AProVE07-21.cnf,28.5000
aes_32_2_keyfind_1.cnf,0.4900
E00N23.cnf,3240.7500
aes_32_5_keyfind_1.cnf,50000.0000
hard-18-U-10652.cnf,108.1900
minxorminand128.cnf,2314.6100
aaai10-planning-ipc5-pathways-17-step21.cnf,67.4800
blocks-blocks-36-0180-SAT.cnf,77.5900
rbcl_xits_09_UNKNOWN.cnf,50000.0000
driverlog1_ks99irenamed-assat05-3951.cnf,0.0000
slp-synthesis-aes-top22.cnf,50000.0000
partial-10-13-s.cnf,610.6900
IBM_FV_2004_rule_batch_30_SAT_datk80.cnf,78.7800
minandmaxor128.cnf,3319.7400
countbitswegner128.cnf,3765.0500
ferry5_ks99irenamed-assat05-3994.cnf,0.0000
bart17shuffled.cnf,0.0000
blocks-blocks-36-0120-NOTKNOWN.cnf,555.4700
aaai10-planning-ipc5-pipesworld-18-step16.cnf,82.3500
countbitssrl064.cnf,50000.0000
vmpc_32renamed-assat05-1919.cnf,920.5700
AProVE11-07.cnf,4.3400
korf-17.cnf,423.3300
aes_64_1_keyfind_1.cnf,214.1000
gus-md5-11.cnf,1439.1100
velev-vliw-uns-40-9-i1.cnf,999.6500
aes_128_3_keyfind_1.cnf,50000.0000
k2fix_gr_rcs_w9shuffled.cnf,35.6800
SAT_datk80_04.cnf,21.5400
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed020-NOTKNOWN.cnf,1424.0000
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed030-NOTKNOWN.cnf,1352.4700
slp-synthesis-aes-top25.cnf,2052.3200
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3025-NOTKNOWN.cnf,50000.0000
aes_128_1_keyfind_1.cnf,50000.0000
aaai10-planning-ipc5-TPP-30-step11.cnf,37.8000
SAT_datk20.cnf,171.3300
sortnet-7-ipc5-h15-unsat.cnf,50000.0000
hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,6.7400
ndhf_xits_19_UNKNOWN.cnf,26.6900
hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,9.5700
hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,4.9800
gripper13ushuffled-assat03-395.cnf,1536.8800
UCG-15-5p0.cnf,41.2100
x1mulmitershuffled-assat03-359.cnf,606.5800
rovers1_ks99irenamed-assat05-3971.cnf,0.0000
E05X15.cnf,6.2000
dp04s04shuffled.cnf,0.0000
maxxor064.cnf,857.5400
manol-pipe-c6bidw_i.cnf,29.1600
aes_64_2_keyfind_1.cnf,50000.0000
hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,3.7300
aes_64_3_keyfind_1.cnf,50000.0000
traffic_r_uc_sat.cnf,75.4600
aaai10-planning-ipc5-TPP-21-step11.cnf,230.4600
AProVE11-09.cnf,0.2400
AProVE11-16.cnf,1.1800
dp10s10shuffled.cnf,0.1100
UTI-10-5t1.cnf,0.5900
hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf,0.0500
E04F19.cnf,31.3300
sokoban-sequential-p145-microban-sequential040-NOTKNOWN.cnf,442.5800
9dlx_vliw_at_b_iq9used-assat04-719.cnf,1654.1800
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed040-NOTKNOWN.cnf,1420.9000
traffic_f_unknown.cnf,111.5500
AProVE11-02.cnf,1.1900
traffic_fb_unknown.cnf,105.6600
total-10-17-u.cnf,4608.1200
blocks-blocks-37-1120-NOTKNOWN.cnf,164.3900
2dlx_ca_bp_f_liveness.cnf,50000.0000
aaai10-planning-ipc5-pipesworld-12-step16.cnf,32.0800
blocks-blocks-36-0170-NOTKNOWN.cnf,32.9500
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed050-SAT.cnf,989.4900
velev-pipe-sat-10-b9.cnf,2.5800
sokoban-sequential-p145-microban-sequential060-NOTKNOWN.cnf,50000.0000
ACG-15-5p1.cnf,53.1100
UCG-15-10p1.cnf,263.1900
hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,0.4400
ibm-2002-30r-k85.cnf,205.0200
grid-strips-grid-y-3035-NOTKNOWN.cnf,189.6300
dekkerused-assat04-989.cnf,11.1000
hsat_vc12062.cnf,0.5600
homer14shuffled.cnf,296.7600
hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,50000.0000
E05F18.cnf,12.8300
UTI-20-10p1.cnf,933.5700
vmpc_35renamed-assat05-1921.cnf,4113.1700
abb313GPIA-9-cused-assat04-317.cnf,14.5300
velev-npe-10-9dlx-b71.cnf,127.6500
blocks-blocks-37-1130-NOTKNOWN.cnf,356.0300
mizh-sha0-36-2.cnf,236.7300
rand_net60-40-10shuffled.cnf,4.9400
UR-10-10p1.cnf,38.5500
rbcl_xits_08_UNSAT.cnf,1453.0900
9vliw_m_9stages_iq3_C1_bug6.cnf,6.7400
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3035-NOTKNOWN.cnf,50000.0000
smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,0.2300
AProVE11-06.cnf,1862.9200
IBM_FV_2004_rule_batch_30_SAT_datk55.cnf,141.0700
hard-6-U-7061.cnf,3.4900
slp-synthesis-aes-bottom12.cnf,83.1700
mizh-sha0-36-4.cnf,64.0800
hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,615.3700
vmpc_25renamed-assat05-1913.cnf,21.8000
k2mulmitershuffled-assat03-355.cnf,1134.2700
9dlx_vliw_at_b_iq7.cnf,694.3700
hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,2294.5100
transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed040-SAT.cnf,306.5900
korf-18.cnf,2652.8100
slp-synthesis-aes-top29.cnf,63.0100
smtlib-qfbv-aigs-countbits128-tseitin.cnf,3528.8300
AProVE11-15.cnf,4.5500
hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,55.8900
hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,327.6200
myciel6-trused-assat04-320.cnf,1855.9300
aaai10-planning-ipc5-pipesworld-27-step13.cnf,98.2300
AProVE07-01.cnf,1907.9800
hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,14.3000
SAT_datk100.cnf,174.7000
smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,17.0700
E04N18.cnf,0.0900
velev-pipe-o-uns-10-7.cnf,92.1100
smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,0.4700
AProVE11-13.cnf,3.1900
ACG-10-10p0.cnf,56.5600
k2fix_gr_rcs_w8shuffled.cnf,36.4100
maxxor128.cnf,50000.0000
AProVE11-11.cnf,28.2000
smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,0.7600
post-c32s-gcdm16-23.cnf,36.2900
sokoban-sequential-p145-microban-sequential030-NOTKNOWN.cnf,22.9800
UTI-20-10t0.cnf,7.8200
slp-synthesis-aes-bottom16.cnf,50000.0000
vmpc_36renamed-assat05-1922.cnf,2686.3500
homer17shuffled.cnf,3486.6600
12pipe_bug6_q0used-assat04-725.cnf,1.6400
traffic_pcb_unknown.cnf,113.8200
AProVE07-03.cnf,471.0400
mulhs016.cnf,50000.0000
transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed060-SAT.cnf,108.5600
rpoc_xits_09_UNSAT.cnf,50000.0000
rand_net60-25-10shuffled.cnf,0.7600
UCG-20-5p1.cnf,160.4100
ibm-2004-01-k90.cnf,9.4600
E04F20.cnf,35.0300
traffic_3b_unknown.cnf,126.4000
slp-synthesis-aes-top21.cnf,50000.0000
vmpc_29renamed-assat05-1916.cnf,168.6200
9vliw_m_9stages_iq3_C1_bug5.cnf,44.7800
E03N17.cnf,1.3100
slp-synthesis-aes-bottom19.cnf,50000.0000
c10idw_i.cnf,48.8300
