Instance,claspfolio
traffic_3_uc_sat.cnf,17.8300
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed040-NOTKNOWN.cnf,50000.0000
rand_net60-30-1shuffled.cnf,0.1300
SAT_datk80.cnf,1061.6500
gss-16-s100.cnf,18.2300
smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,297.2600
ibm-2004-23-k100.cnf,157.8300
SAT_datk85.cnf,209.1400
aaai10-planning-ipc5-pipesworld-12-step15.cnf,48.0300
smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,0.8800
rbcl_xits_15_SAT.cnf,0.8500
UTI-20-10t1.cnf,6.1300
aes_64_4_keyfind_1.cnf,50000.0000
aes_128_2_keyfind_1.cnf,50000.0000
dp04u03shuffled.cnf,0.0000
1dlx_c_iq60_a.cnf,1617.4100
q_query_3_l46_lambda.cnf,114.7200
slp-synthesis-aes-top30.cnf,138.4300
hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf,1473.2800
q_query_3_L150_colisat.cnf,199.6700
valves-gates-1-k617-unsatshuffled-assat03-412.cnf,2768.2500
E00X23.cnf,4970.6100
gus-md5-12.cnf,4674.6600
allused-assat04-986.cnf,24.7600
eqatreebraun11unsat.cnf,524.4800
q_query_3_L70_colisat.cnf,54.3900
bc57-sensors-1-k303-unsatshuffled-assat03-406.cnf,737.7200
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,50000.0000
aaai10-planning-ipc5-pipesworld-27-step14.cnf,47.1600
vmpc_34renamed-assat05-1926.cnf,3648.9500
slp-synthesis-aes-bottom17.cnf,50000.0000
partial-10-15-s.cnf,168.9600
hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,3.3100
gss-22-s100.cnf,42.7800
velev-pipe-o-uns-11-6.cnf,20.8100
slp-synthesis-aes-bottom18.cnf,50000.0000
manol-pipe-f7idw.cnf,29.6300
E15N15.cnf,0.0000
post-cbmc-zfcp-28-u2-noholes.cnf,113.0400
md5_48_3.cnf,181.1900
blocks-4-ipc5-h21-unknown.cnf,12.0500
1dlx_c_iq57_a.cnf,982.1700
gss-21-s100.cnf,31.8800
grid-strips-grid-y-4025-NOTKNOWN.cnf,16.3100
minandmaxor016.cnf,0.2600
aaai10-planning-ipc5-pathways-13-step17.cnf,597.0500
slp-synthesis-aes-bottom14.cnf,50000.0000
maxor128.cnf,4951.0200
slp-synthesis-aes-top24.cnf,50000.0000
li-exam-61shuffled-assat03-366.cnf,50000.0000
hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,146.5300
li-test4-100shuffled-assat03-370.cnf,50000.0000
slp-synthesis-aes-bottom21.cnf,50000.0000
abb313GPIA-9-trused-assat04-321.cnf,0.1500
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1025-NOTKNOWN.cnf,50000.0000
clauses-8renamed-assat05-1964.cnf,102.3700
AProVE07-21.cnf,29.3000
aes_32_2_keyfind_1.cnf,0.4300
E00N23.cnf,2718.4200
aes_32_5_keyfind_1.cnf,50000.0000
hard-18-U-10652.cnf,24.8100
minxorminand128.cnf,2038.5300
aaai10-planning-ipc5-pathways-17-step21.cnf,54.8000
blocks-blocks-36-0180-SAT.cnf,64.5600
rbcl_xits_09_UNKNOWN.cnf,50000.0000
driverlog1_ks99irenamed-assat05-3951.cnf,0.0000
slp-synthesis-aes-top22.cnf,50000.0000
partial-10-13-s.cnf,501.0500
IBM_FV_2004_rule_batch_30_SAT_datk80.cnf,194.6900
minandmaxor128.cnf,4614.0000
countbitswegner128.cnf,3293.6200
ferry5_ks99irenamed-assat05-3994.cnf,0.0000
bart17shuffled.cnf,0.0000
blocks-blocks-36-0120-NOTKNOWN.cnf,492.0100
aaai10-planning-ipc5-pipesworld-18-step16.cnf,68.1100
countbitssrl064.cnf,50000.0000
vmpc_32renamed-assat05-1919.cnf,1227.3900
AProVE11-07.cnf,12.8500
korf-17.cnf,635.0200
aes_64_1_keyfind_1.cnf,213.2400
gus-md5-11.cnf,1967.4700
velev-vliw-uns-40-9-i1.cnf,1677.3300
aes_128_3_keyfind_1.cnf,50000.0000
k2fix_gr_rcs_w9shuffled.cnf,57.9700
SAT_datk80_04.cnf,18.5900
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed020-NOTKNOWN.cnf,2624.8100
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed030-NOTKNOWN.cnf,4074.8200
slp-synthesis-aes-top25.cnf,2695.3700
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3025-NOTKNOWN.cnf,50000.0000
aes_128_1_keyfind_1.cnf,50000.0000
aaai10-planning-ipc5-TPP-30-step11.cnf,19.2800
SAT_datk20.cnf,149.7500
sortnet-7-ipc5-h15-unsat.cnf,50000.0000
hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,6.5800
ndhf_xits_19_UNKNOWN.cnf,16.5600
hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,7.0100
hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,6.1800
gripper13ushuffled-assat03-395.cnf,2109.9500
UCG-15-5p0.cnf,29.5700
x1mulmitershuffled-assat03-359.cnf,570.3400
rovers1_ks99irenamed-assat05-3971.cnf,0.0000
E05X15.cnf,22.4700
dp04s04shuffled.cnf,0.0500
maxxor064.cnf,1587.5400
manol-pipe-c6bidw_i.cnf,29.4200
aes_64_2_keyfind_1.cnf,50000.0000
hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,3.6500
aes_64_3_keyfind_1.cnf,50000.0000
traffic_r_uc_sat.cnf,492.7300
aaai10-planning-ipc5-TPP-21-step11.cnf,243.3500
AProVE11-09.cnf,4.5800
AProVE11-16.cnf,0.7800
dp10s10shuffled.cnf,0.4100
UTI-10-5t1.cnf,2.6700
hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf,0.0500
E04F19.cnf,32.7500
sokoban-sequential-p145-microban-sequential040-NOTKNOWN.cnf,402.6500
9dlx_vliw_at_b_iq9used-assat04-719.cnf,2735.1900
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed040-NOTKNOWN.cnf,2552.0300
traffic_f_unknown.cnf,190.2600
AProVE11-02.cnf,1.0100
traffic_fb_unknown.cnf,101.3000
total-10-17-u.cnf,3907.4500
blocks-blocks-37-1120-NOTKNOWN.cnf,53.2400
2dlx_ca_bp_f_liveness.cnf,50000.0000
aaai10-planning-ipc5-pipesworld-12-step16.cnf,17.1900
blocks-blocks-36-0170-NOTKNOWN.cnf,41.7100
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed050-SAT.cnf,453.3900
velev-pipe-sat-10-b9.cnf,17.2600
sokoban-sequential-p145-microban-sequential060-NOTKNOWN.cnf,931.8500
ACG-15-5p1.cnf,50.5100
UCG-15-10p1.cnf,240.8600
hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1.1600
ibm-2002-30r-k85.cnf,331.3300
grid-strips-grid-y-3035-NOTKNOWN.cnf,237.1500
dekkerused-assat04-989.cnf,3.0600
hsat_vc12062.cnf,1.2600
homer14shuffled.cnf,296.9800
hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,50000.0000
E05F18.cnf,18.4900
UTI-20-10p1.cnf,803.2600
vmpc_35renamed-assat05-1921.cnf,4628.8500
abb313GPIA-9-cused-assat04-317.cnf,13.4100
velev-npe-10-9dlx-b71.cnf,165.1500
blocks-blocks-37-1130-NOTKNOWN.cnf,481.1800
mizh-sha0-36-2.cnf,213.3100
rand_net60-40-10shuffled.cnf,19.8400
UR-10-10p1.cnf,65.4600
rbcl_xits_08_UNSAT.cnf,1210.7400
9vliw_m_9stages_iq3_C1_bug6.cnf,64.7100
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3035-NOTKNOWN.cnf,50000.0000
smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,0.2100
AProVE11-06.cnf,2225.5700
IBM_FV_2004_rule_batch_30_SAT_datk55.cnf,136.4400
hard-6-U-7061.cnf,9.5900
slp-synthesis-aes-bottom12.cnf,110.3400
mizh-sha0-36-4.cnf,78.0200
hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,528.9400
vmpc_25renamed-assat05-1913.cnf,24.0900
k2mulmitershuffled-assat03-355.cnf,1030.9100
9dlx_vliw_at_b_iq7.cnf,1709.6400
hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,2463.9000
transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed040-SAT.cnf,80.9800
korf-18.cnf,3185.6400
slp-synthesis-aes-top29.cnf,151.1400
smtlib-qfbv-aigs-countbits128-tseitin.cnf,2992.1100
AProVE11-15.cnf,4.0300
hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,46.4500
hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,288.2900
myciel6-trused-assat04-320.cnf,50000.0000
aaai10-planning-ipc5-pipesworld-27-step13.cnf,61.3600
AProVE07-01.cnf,2702.9100
hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,9.2600
SAT_datk100.cnf,156.6100
smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,15.1800
E04N18.cnf,2.4000
velev-pipe-o-uns-10-7.cnf,105.9200
smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,5.7400
AProVE11-13.cnf,2.7000
ACG-10-10p0.cnf,28.5200
k2fix_gr_rcs_w8shuffled.cnf,3.4400
maxxor128.cnf,50000.0000
AProVE11-11.cnf,30.4200
smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,0.6800
post-c32s-gcdm16-23.cnf,120.1400
sokoban-sequential-p145-microban-sequential030-NOTKNOWN.cnf,21.9300
UTI-20-10t0.cnf,7.1000
slp-synthesis-aes-bottom16.cnf,50000.0000
vmpc_36renamed-assat05-1922.cnf,50000.0000
homer17shuffled.cnf,4241.5300
12pipe_bug6_q0used-assat04-725.cnf,11.8200
traffic_pcb_unknown.cnf,107.4800
AProVE07-03.cnf,662.5900
mulhs016.cnf,50000.0000
transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed060-SAT.cnf,519.4700
rpoc_xits_09_UNSAT.cnf,50000.0000
rand_net60-25-10shuffled.cnf,0.6500
UCG-20-5p1.cnf,173.3500
ibm-2004-01-k90.cnf,16.4200
E04F20.cnf,43.4900
traffic_3b_unknown.cnf,124.4000
slp-synthesis-aes-top21.cnf,50000.0000
vmpc_29renamed-assat05-1916.cnf,166.1500
9vliw_m_9stages_iq3_C1_bug5.cnf,108.1200
E03N17.cnf,1.9300
slp-synthesis-aes-bottom19.cnf,50000.0000
c10idw_i.cnf,42.0700
