Instance,claspfolio
slp-synthesis-aes-bottom13.cnf,183.1600
aes_128_10_keyfind_1.cnf,50000.0000
E02F20.cnf,68.8700
rand_net70-60-10shuffled.cnf,56.5700
smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,391.2600
dated-5-13-u.cnf,4656.8100
SAT_datk45.cnf,187.0300
sokoban-sequential-p145-microban-sequential080-SAT.cnf,3283.8800
slp-synthesis-aes-bottom24.cnf,50000.0000
sokoban-sequential-p145-microban-sequential050-NOTKNOWN.cnf,1039.3600
sokoban-sequential-p145-microban-sequential070-NOTKNOWN.cnf,50000.0000
dated-10-17-u.cnf,2616.3600
hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,25.5800
smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,248.7800
E02F17.cnf,39.0900
slp-synthesis-aes-bottom23.cnf,50000.0000
traffic_kkb_unknown.cnf,113.1000
maxxor032.cnf,56.9400
AProVE11-10.cnf,1.4900
partial-5-11-u.cnf,50000.0000
slp-synthesis-aes-bottom22.cnf,50000.0000
maxxororand064.cnf,50000.0000
manol-pipe-c10nidw.cnf,179.1200
hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,171.7600
slp-synthesis-aes-bottom26.cnf,50000.0000
driverlog3_v01arenamed-assat05-3963.cnf,0.0000
traffic_3_uc_sat.cnf,75.7200
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed040-NOTKNOWN.cnf,1217.6100
rand_net60-30-1shuffled.cnf,0.1300
SAT_datk80.cnf,216.0900
gss-16-s100.cnf,14.8200
smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,69.4700
ibm-2004-23-k100.cnf,70.2300
SAT_datk85.cnf,73.8300
aaai10-planning-ipc5-pipesworld-12-step15.cnf,77.8800
smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1.1500
rbcl_xits_15_SAT.cnf,0.0700
UTI-20-10t1.cnf,2.4200
aes_64_4_keyfind_1.cnf,50000.0000
aes_128_2_keyfind_1.cnf,50000.0000
dp04u03shuffled.cnf,0.0000
1dlx_c_iq60_a.cnf,1229.3200
q_query_3_l46_lambda.cnf,94.0500
slp-synthesis-aes-top30.cnf,109.3900
hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf,1932.0300
q_query_3_L150_colisat.cnf,96.8300
valves-gates-1-k617-unsatshuffled-assat03-412.cnf,2154.1500
E00X23.cnf,2767.0500
gus-md5-12.cnf,50000.0000
allused-assat04-986.cnf,31.6000
eqatreebraun11unsat.cnf,520.1400
q_query_3_L70_colisat.cnf,55.5900
bc57-sensors-1-k303-unsatshuffled-assat03-406.cnf,894.9600
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,50000.0000
aaai10-planning-ipc5-pipesworld-27-step14.cnf,116.0700
vmpc_34renamed-assat05-1926.cnf,3086.8500
slp-synthesis-aes-bottom17.cnf,50000.0000
partial-10-15-s.cnf,136.8000
hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,0.7600
gss-22-s100.cnf,50.8800
velev-pipe-o-uns-11-6.cnf,23.5000
slp-synthesis-aes-bottom18.cnf,50000.0000
manol-pipe-f7idw.cnf,50.9500
E15N15.cnf,0.0000
post-cbmc-zfcp-28-u2-noholes.cnf,18.7500
md5_48_3.cnf,21.3100
blocks-4-ipc5-h21-unknown.cnf,39.6400
1dlx_c_iq57_a.cnf,956.4300
gss-21-s100.cnf,37.8500
grid-strips-grid-y-4025-NOTKNOWN.cnf,19.3100
minandmaxor016.cnf,0.2700
aaai10-planning-ipc5-pathways-13-step17.cnf,180.8900
slp-synthesis-aes-bottom14.cnf,50000.0000
maxor128.cnf,1978.1600
slp-synthesis-aes-top24.cnf,4056.5100
li-exam-61shuffled-assat03-366.cnf,50000.0000
hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,162.9400
li-test4-100shuffled-assat03-370.cnf,50000.0000
slp-synthesis-aes-bottom21.cnf,50000.0000
abb313GPIA-9-trused-assat04-321.cnf,0.1600
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1025-NOTKNOWN.cnf,50000.0000
clauses-8renamed-assat05-1964.cnf,560.5500
AProVE07-21.cnf,29.6600
aes_32_2_keyfind_1.cnf,0.1600
E00N23.cnf,3445.0100
aes_32_5_keyfind_1.cnf,50000.0000
hard-18-U-10652.cnf,337.2600
minxorminand128.cnf,1746.5900
aaai10-planning-ipc5-pathways-17-step21.cnf,67.5200
blocks-blocks-36-0180-SAT.cnf,74.8900
rbcl_xits_09_UNKNOWN.cnf,50000.0000
driverlog1_ks99irenamed-assat05-3951.cnf,0.0000
slp-synthesis-aes-top22.cnf,50000.0000
partial-10-13-s.cnf,503.3100
IBM_FV_2004_rule_batch_30_SAT_datk80.cnf,79.9400
minandmaxor128.cnf,2635.6800
countbitswegner128.cnf,3934.2400
ferry5_ks99irenamed-assat05-3994.cnf,0.0000
bart17shuffled.cnf,0.0000
blocks-blocks-36-0120-NOTKNOWN.cnf,788.6800
aaai10-planning-ipc5-pipesworld-18-step16.cnf,91.0000
countbitssrl064.cnf,50000.0000
vmpc_32renamed-assat05-1919.cnf,941.0300
AProVE11-07.cnf,3.8200
korf-17.cnf,457.1300
aes_64_1_keyfind_1.cnf,210.5200
gus-md5-11.cnf,1375.1600
velev-vliw-uns-40-9-i1.cnf,474.1400
aes_128_3_keyfind_1.cnf,50000.0000
k2fix_gr_rcs_w9shuffled.cnf,35.7900
SAT_datk80_04.cnf,35.3300
transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed020-NOTKNOWN.cnf,1145.6600
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed030-NOTKNOWN.cnf,865.7000
slp-synthesis-aes-top25.cnf,2139.3800
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3025-NOTKNOWN.cnf,50000.0000
aes_128_1_keyfind_1.cnf,50000.0000
aaai10-planning-ipc5-TPP-30-step11.cnf,40.7100
SAT_datk20.cnf,173.9800
sortnet-7-ipc5-h15-unsat.cnf,50000.0000
hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,15.5800
ndhf_xits_19_UNKNOWN.cnf,17.9400
hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,18.2800
hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,7.4700
gripper13ushuffled-assat03-395.cnf,1590.8100
UCG-15-5p0.cnf,69.0300
x1mulmitershuffled-assat03-359.cnf,641.9300
rovers1_ks99irenamed-assat05-3971.cnf,0.0000
E05X15.cnf,6.3500
dp04s04shuffled.cnf,0.0000
maxxor064.cnf,900.8600
manol-pipe-c6bidw_i.cnf,34.8400
aes_64_2_keyfind_1.cnf,50000.0000
hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,4.5400
aes_64_3_keyfind_1.cnf,50000.0000
traffic_r_uc_sat.cnf,81.9600
aaai10-planning-ipc5-TPP-21-step11.cnf,285.2100
AProVE11-09.cnf,0.2000
AProVE11-16.cnf,0.9800
dp10s10shuffled.cnf,0.1100
UTI-10-5t1.cnf,0.6200
hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf,0.0600
E04F19.cnf,31.3900
sokoban-sequential-p145-microban-sequential040-NOTKNOWN.cnf,492.3100
9dlx_vliw_at_b_iq9used-assat04-719.cnf,1706.2400
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed040-NOTKNOWN.cnf,881.3500
traffic_f_unknown.cnf,113.8700
AProVE11-02.cnf,1.1500
traffic_fb_unknown.cnf,107.6000
total-10-17-u.cnf,50000.0000
blocks-blocks-37-1120-NOTKNOWN.cnf,267.2300
2dlx_ca_bp_f_liveness.cnf,50000.0000
aaai10-planning-ipc5-pipesworld-12-step16.cnf,32.3100
blocks-blocks-36-0170-NOTKNOWN.cnf,32.9700
transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed050-SAT.cnf,995.6500
velev-pipe-sat-10-b9.cnf,2.6900
sokoban-sequential-p145-microban-sequential060-NOTKNOWN.cnf,2248.1100
ACG-15-5p1.cnf,79.3300
UCG-15-10p1.cnf,278.2800
hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,0.4600
ibm-2002-30r-k85.cnf,74.5700
grid-strips-grid-y-3035-NOTKNOWN.cnf,225.0500
dekkerused-assat04-989.cnf,17.5500
hsat_vc12062.cnf,0.6100
homer14shuffled.cnf,298.2000
hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,50000.0000
E05F18.cnf,16.4000
UTI-20-10p1.cnf,736.2100
vmpc_35renamed-assat05-1921.cnf,3614.0000
abb313GPIA-9-cused-assat04-317.cnf,36.8400
velev-npe-10-9dlx-b71.cnf,134.8300
blocks-blocks-37-1130-NOTKNOWN.cnf,669.9400
mizh-sha0-36-2.cnf,22.1400
rand_net60-40-10shuffled.cnf,4.9500
UR-10-10p1.cnf,56.3900
rbcl_xits_08_UNSAT.cnf,1203.2600
9vliw_m_9stages_iq3_C1_bug6.cnf,6.8900
openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3035-NOTKNOWN.cnf,50000.0000
smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,0.5300
AProVE11-06.cnf,2057.2400
IBM_FV_2004_rule_batch_30_SAT_datk55.cnf,94.3600
hard-6-U-7061.cnf,3.6900
slp-synthesis-aes-bottom12.cnf,32.2600
mizh-sha0-36-4.cnf,62.6500
hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,599.5800
vmpc_25renamed-assat05-1913.cnf,21.7800
k2mulmitershuffled-assat03-355.cnf,1183.4400
9dlx_vliw_at_b_iq7.cnf,722.1400
hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,2347.7900
transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed040-SAT.cnf,307.6500
korf-18.cnf,2739.5200
slp-synthesis-aes-top29.cnf,67.0800
smtlib-qfbv-aigs-countbits128-tseitin.cnf,3561.0900
AProVE11-15.cnf,11.2200
hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,54.1400
hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,337.4600
myciel6-trused-assat04-320.cnf,862.6700
aaai10-planning-ipc5-pipesworld-27-step13.cnf,102.3700
AProVE07-01.cnf,1919.5500
hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,26.1800
SAT_datk100.cnf,181.2400
smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,36.9600
E04N18.cnf,0.0900
velev-pipe-o-uns-10-7.cnf,101.0800
smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,0.5300
AProVE11-13.cnf,2.9200
ACG-10-10p0.cnf,59.2800
k2fix_gr_rcs_w8shuffled.cnf,36.5100
maxxor128.cnf,50000.0000
AProVE11-11.cnf,24.8000
smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,0.8100
post-c32s-gcdm16-23.cnf,49.1700
sokoban-sequential-p145-microban-sequential030-NOTKNOWN.cnf,47.4400
UTI-20-10t0.cnf,8.6500
slp-synthesis-aes-bottom16.cnf,50000.0000
vmpc_36renamed-assat05-1922.cnf,2743.1800
homer17shuffled.cnf,3337.1000
12pipe_bug6_q0used-assat04-725.cnf,1.6700
traffic_pcb_unknown.cnf,121.9700
AProVE07-03.cnf,479.5100
mulhs016.cnf,50000.0000
transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed060-SAT.cnf,514.0100
rpoc_xits_09_UNSAT.cnf,50000.0000
rand_net60-25-10shuffled.cnf,0.7900
UCG-20-5p1.cnf,212.2500
ibm-2004-01-k90.cnf,9.9200
E04F20.cnf,35.7900
traffic_3b_unknown.cnf,135.1000
slp-synthesis-aes-top21.cnf,50000.0000
vmpc_29renamed-assat05-1916.cnf,164.9200
9vliw_m_9stages_iq3_C1_bug5.cnf,46.8400
E03N17.cnf,1.3900
slp-synthesis-aes-bottom19.cnf,50000.0000
c10idw_i.cnf,49.3700
