"InstanceName","abcdSAT_drup","BeansAndEggs","CHBR_glucose","CHBR_glucose_tuned","cmsat5_autotune2","cmsat5_main2","COMiniSatPSChandrasekharDRUP","GHackCOMSPS_DRUP","glucose","glucose_hack_kiel_newScript","Glucose_nbSat","glue_alt","glueminisat.2210.81.main","gulch","Lingelingbbcmain","MapleCMS","MapleCOMSPS_CHB_DRUP","MapleCOMSPS_DRUP","MapleCOMSPS_LRB_DRUP","MapleGlucose","Riss6","Splatz06vmain","tb_glucose","tc_glucose","YALSAT03r"
"sat/eq.atree.braun.11.unsat.cnf",932.87,809.4,692.717329323502,687.96,1568.52,1469.07,791.11,846.000864086137,524.54,804.14,607.91,1033,505.46,684.514818024194,2707.94,1128.5631646193,673.1,452.54,398.7,534.25,4631.59,5000,727.59,1990.93,5000
"sat/eq.atree.braun.12.unsat.cnf",2753.16,5000,5000,4040.74,5000,5000,5000,5000,5000,5000,5000,5000,5000,4229.74,5000,5000,2802.01237074737,4081.13133131284,2563.48,3617.58449812714,5000,5000,5000,5000,5000
"sat/eq.atree.braun.13.unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/f1000.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.25
"sat/f600.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0.02
"sat/g250.29.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,8.36
"sat/gaussian.c.75.smt2-cvc4.cnf",5000,5000,2773.93,2787.62,5000,5000,451.436851472255,1807.75,5000,3010.27,3448.75,4393.05,2685.64,2693.72614815026,5000,3778.47,375.04,2719.57724120454,253.87,5000,5000,847.826627526497,4283.84164309805,4177.95222491527,5000
"sat/gripper14u.cnf",1227.2,5000,5000,5000,5000,5000,5000,5000,1388.78,1620.44,2727.89,3630.55,1709.97,5000,1732.02,5000,3542.07,5000,5000,5000,5000,5000,3447.21554475229,3060,5000
"sat/gss-20-s100.cnf",696.82,2758.34,822.47625331352,822.52,813.14,841.33,395.9,863.05,310.5,628.83,385.52,1874.51,712.141945202654,1080.75,3129.15,1024.4279288436,89.3,86.52,1586.66,440.43,5000,971.5,1227.11,1246.86,5000
"sat/gss-24-s100.cnf",5000,5000,5000,5000,5000,5000,3911.53,5000,5000,1324.03095335377,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-26-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-27-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-28-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gss-29-s100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/gus-md5-10.cnf",3116.28,2735.01,1958.67,1959.34,913.83,880.18,1434.24,1247.84,1845.6,2127.76,2016.9,2901.42,1974.27,2311.98,1441.29,3624.51,2066.93,1342.13,1941.24,2356.46,5000,1370.03,2411.12,2483.06,5000
"sat/gus-md5-12.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/hitag2-8-60-0-0xb2021557d918860-94.cnf",2647.97,5000,4503.2,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/homer17.cnf",3682.15,5000,5000,4963.26,2522.04,2506.46,2692.59,3595.18,5000,5000,5000,5000,4936.82,5000,3426.16,1874.89,5000,802.55,1800.86068903936,861.97,5000,5000,5000,5000,5000
"sat/ibm-2002-23r-k90.cnf",142.13,299.37,95.24,95.33,121.98,115.63,59.79,79.05,86.6,112.64,132.17,85.33,149.51,125.55,182.33,213.11,96.52,63.16,53.41,189.58,716.32,347.77,57.75,58.63,5000
"sat/k_unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/k2mul.miter.cnf",1423.52,713.535839439094,1612.45,870.56,361.53,361.53,1431.07,1168.11,762.84,534.16,775.38,1351.4,1129.68,831.29,664.81,568.78,913.42,1271.25,701.08,876.48,3792.45,199.405381945814,678.17,925.37,5000
"sat/korf-18.cnf",396.03,532.02,247.9,247.89,5000,5000,5000,5000,5000,5000,5000,5000,5000,287.09,368.63,379.24,5000,5000,5000,5000,3961.69,685.81,5000,1534.68,5000
"sat/li-exam-61.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-61.shuffled-as.sat03-366.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-62.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-exam-63.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-100.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-95.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-96.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-98.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/li-test4-99.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/maxor128.cnf",1548.28,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3921.62,5000,5000,5000,5000,5000,5000,1699.27,5000,5000,5000
"sat/maxxororand032.cnf",209.36,500.71,457.01,446.77,277.05,274.55,439.22,417.6,443.73,431.4,578.3,257.13,710.07,654.21,459.74,1770.62,533.85,2734.53780680159,543.24,909.38,5507.32436553901,162.78,428.59,482.25,5000
"sat/minxorminand128.cnf",1096.1,5000,5000,4215.29,5000,5000,1119.07,1797.63,3572.64,5000,3811.59,5000,5000,1286.63,5000,5000,2218.92,5000,2596.48,1604.95,5000,1782.69,4248.14,5000,5000
"sat/mix034_rmo.opt_false-unreach-call.i-cbmc-u2.cnf",17.96,12.04,9.8,9.72,11.37,11.06,8.34,13.59,9.78,8.96,13.71,15.95,19.12,25.98,51.28,48.93,16.78,14.78,13.39,18.03,77.17,23.08,15.05,16.23,5000
"sat/miza-sr06-md5-48-01.cnf",282.01,2316.15,1159.78,1035,49.48,48.71,1245.41,373.78,2360.25,113.68,589.57,278.13,4344.55,1257.26,4207.09,980.7,5000,238.56,1785.81,3122.80721908161,5000,1115.27,70.49,74.09,5000
"sat/mizh-md5-47-3.cnf",45.37,288.87,397.62,368.66,73.29,69.78,782.87,325.01,19.56,57.34,67.43,1133.69,2063.56,192.97,5000,187.19,3104.65,106.63,1689.29,838.63,2177.04,294.27,833.63,883.3,5000
"sat/modgen-n200-m90860q08c40-1006.cnf",124.72,116.91,30.68,65.93,30.45,30.3,77.53,217.02,59.55,59.58,62.63,98,16.51,22.94,191.06,50.69,25.93,98.7,50.14,310.34,552.14,263.86,140.07,146.42,0.18
"sat/modgen-n200-m90860q08c40-11953.cnf",119.59,66.42,77.84,97.24,359,348.98,19.09,215.24,79.17,973.1,123.7,30.3,2218.09,18.21,382.94,57.05,31.54,17.82,108.68,1589.56042119304,162.22,151.37,450.6,906.81,1.24
"sat/modgen-n200-m90860q08c40-12992.cnf",0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.13,0.04,0.01,0.02,5000
"sat/modgen-n200-m90860q08c40-13845.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/modgen-n200-m90860q08c40-1434.cnf",645.3,5000,160.4,279.04,744.07,2411.91,306.04,43.66,856.71,4450.45,93.41,387.37,2046.54,323.15,5000,1233.37,164.8,233.99,362.03,627.8,5000,5000,4159.98,5000,18.55
"sat/modgen-n200-m90860q08c40-14424.cnf",25.46,26.05,26.12,25.01,29.92,29.22,23.07,29.64,17.09,20.89,23.25,25.16,22.2,22.47,40.76,33.38,24.26,19.4,25.72,18.9,162.4,54.1842994107153,18.99,88.79,5000
"sat/modgen-n200-m90860q08c40-14808.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/modgen-n200-m90860q08c40-15163.cnf",0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.03,0.02,0,0,0,0.01,0.13,0.04,0.01,0.01,5000
"sat/modgen-n200-m90860q08c40-15606.cnf",33.21,14.31,21.03,9.39,15.25,14.94,36.32,15.27,19.78,22.6,16.11,23.06,18.1,33.51,46.66,25.68,8.01,11.22,25.16,13.44,138.2,32.22,7.9,24.6,35.9
"sat/modgen-n200-m90860q08c40-1585.cnf",73.82,103.7,10.19,7.96,40.54,40.17,21.37,67.24,242.29,41.65,11.23,18.41,2.74,12.93,78.9,45.38,13.25,22.81,9.9,39.7,264.11,99.0124675793558,23.78,51.37,0.13
"sat/modgen-n200-m90860q08c40-16597.cnf",74.74,40.22,38.21,30.31,59.89,59.18,23.56,50.32,98.78,40.59,80.85,27.82,170.81,8.16,621.55,245.3,20.37,13.98,11.61,51.7,468.29,491.01,111.85,1285.36,3328.45996154816
"sat/modgen-n200-m90860q08c40-1876.cnf",188.57,219.09,32.23,42.55,168.09,162.7,141.03,170.13,159.08,249.08,275.31,87.09,36.86,54.72,515.18,59.13,51.35,2.82,105.85,217.56,2039.9,796.08,51.53,200.47,1399.77
"sat/modgen-n200-m90860q08c40-18788.cnf",55.85,787.304101080208,243.21,167.62,498.23,483.36,194.81,282.04,559.46,1127.15,289.39,750.501248457744,811.88,168.08,1844.3,604.091555985595,60.93,131.33,216.19,223.91,2657.04,5000,829.34,2492.82,5000
"sat/modgen-n200-m90860q08c40-18972.cnf",1827.15,841.8,897.057088529657,583.981550514489,370.69,363.93,3484.92,5000,5000,5000,644.21,5000,5000,1293.29,5000,1634.28,763.57,396.38,795.16,859.836969697301,5000,5000,5000,5000,314.36
"sat/modgen-n200-m90860q08c40-19419.cnf",216.12,22.65,24.95,12.94,3.68,3.65,40.85,24.64,134.4,4.93,66.63,101.98,4.73,9.94,178.5,69.15,19.46,20.05,23.14,39.14,420.92,70.77,9.43,160.09,3.47
"sat/modgen-n200-m90860q08c40-2087.cnf",1038.08,1890.73,373.47,1153.09,1809.61,1677.19,1297.65,2638.73,2834.39,3333.66,4107.08,5000,3264.17,319.95,3300.44,675.67,150.97,75.17,294.808237020572,416.78,5000,5000,2367.55,5000,5000
"sat/modgen-n200-m90860q08c40-21438.cnf",0.01,0,0.01,0,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.16,0.04,0.01,0.01,5000
"sat/modgen-n200-m90860q08c40-22556.cnf",59.47,55.14,12.17,28.32,28.63,27.92,48.67,27.49,35.52,40.62,31.48,17.13,28.28,17.58,89.48,2.09,15.57,3.3,22.3,16.6,95.9,97.3,3.62,87.31,1.49
"sat/modgen-n200-m90860q08c40-25297.cnf",31.1,26.47,38.82,20.49,38,37.34,26.08,20.91,23.08,30.35,22.29,40.75,17.32,25.93,57.21,32.84,33.06,18.47,31.58,18.4,182.25,75.7324093444462,14.81,35.54,5000
"sat/modgen-n200-m90860q08c40-28046.cnf",1.46,1.89,2.66,2.14,2.42,2.4,1.61,1.77,1.57,1.67,1.76,1.78,2.01,1.99,3.15,2.83,1.59,2.36,2.36,2.14,10.19,3,1.53,4.35,5000
"sat/modgen-n200-m90860q08c40-29020.cnf",0.02,0,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.05,0.01,0.01,0.01,0.01,0.14,0.04,0.01,0.03,5000
"sat/modgen-n200-m90860q08c40-3230.cnf",5000,528.188570404696,1197.81,1479.68,5000,5000,5000,5000,5000,3563.79,5000,5000,5000,5000,5000,5000,545.15,2321.26,80.66,1263.20707769485,5000,5000,5000,5000,5000
"sat/modgen-n200-m90860q08c40-3866.cnf",0.09,0.01,0.04,0.02,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.09,0.03,0.01,0.01,0.01,0.02,0.13,0.04,0.02,0.02,5000
"sat/modgen-n200-m90860q08c40-4208.cnf",5000,5000,1448.17,3321.94,5000,5000,5000,5000,5000,5000,5000,5000,5000,685.04,5000,5000,5000,169.39,403.16,211.11,5000,5000,5000,5000,9.47
"sat/modgen-n200-m90860q08c40-5377.cnf",0.09,0.01,0.01,0.08,0.03,0.03,0.01,0.01,0.05,0.02,0.05,0.01,0.02,0.1,0.04,0.03,0.01,0.01,0.01,0.01,0.12,0,0.01,0.07,5000
"sat/modgen-n200-m90860q08c40-6295.cnf",0.09,0,0.01,0.01,0.02,0.02,0,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.03,0.03,0.01,0.01,0.01,0.02,0.13,0.05,0.01,0.01,5000
"sat/modgen-n200-m90860q08c40-6336.cnf",58.97,300.81,61.32,23.77,166.85,166.07,41.41,33.91,28.6,75.03,701.73,105.65,1052.34,42.6,446.97,91.75,73.39,41.89,73.19,5.79,5000,1152.13,40.43,5000,536.08
"sat/modgen-n200-m90860q08c40-6967.cnf",869.15,4073.58,215.264203591699,362.77,548.89,535.23,768.03,3274.14,5000,5000,5000,5000,5000,5000,5000,877.28,1652.28,5000,505.33,5000,5000,5000,5000,5000,5000
"sat/modgen-n200-m90860q08c40-9056.cnf",5000,5000,1293.82,380.86,1882.47,1769.32,2793.38,1269.68,1356.12,5000,3728.44,2986.3,5000,107.39,5000,1597.61,1901.68,179.42,183.98,317.01,5000,5000,5000,5000,348
"sat/mul_03_3000_1.smt2-cvc4.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/mulhs016.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/mulhs032.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/mulhs064.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ndhf_xits_09_UNSAT.cnf",5000,5000,5000,5000,1186.87,1155.13,5000,5000,5000,5000,5000,5000,5000,5000,5000,714.01,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/ndhf_xits_17_UNKNOWN.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/newton.2.2.i.smt2-cvc4.cnf",127.5,265.02,142.37,144.48,285.49,291.31,217.21,343.56,193.55,154.14,139.98,111.02,106.85,194.81,217.96,658.15,276,1544.5,127.78,2278.05,3227.58,5000,152.63,161.8,5000
"sat/newton.2.3.i.smt2-cvc4.cnf",439.71,628.852166384745,432.95,429.49,687.69,723.12,1244.3,835.98,378.79,358.49,483.09,339.18,411.97,597.72,572.41,3335.06,398.88,4175.83,425.05,2684.81725873779,13354.7955247971,5000,352.31,358.06,5000
"sat/newton.2.3.i.smt2-stp212.cnf",179.82,356.1,253.94,266.97,378.27,404.65,472.35,679.07,202.34,262.91,254.05,276.51,154.72,400.68,345.07,1740.24,401.84,2743.00017537918,192.36,2808.29,5000,5000,228.3,232.22,5000
"sat/newton.3.3.i.smt2-stp212.cnf",198.04,500.2,252.03,253.64,483.53,490.68,860.25,473.38,355.11,259.72,191.75,209.61,157.02,362.57,365.01,1976.86,632.98,2641.66,238.62,2544.72226643274,11230.5408842476,5000,216.85,221.28,5000
"sat/newton.4.3.i.smt2-stp212.cnf",240.35,328.85,249.93,242.51,408.42,414.67,542.74,1185.2,267.59,181.74,258.69,332.63,171.29,396.46,478.74,2009.93,480.36,3616.87302978214,247.66,2564.59566661018,3034.51,5000,208.12,246.53,5000
"sat/newton.5.1.i.smt2-cvc4.cnf",3.28,9.1,5.62,5.77,6.83,6.91,8.03,2.1,2.04,7.14,4.55,3.31,8.26,5.61,15.62,15.48,6.49,7.24,6.02,1.11,269.19,5.36,5.51,5.76,5000
"sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/par32-1-c.cnf",5000,5000,5000,5000,5000,5000,1220.51,5000,359.410382437468,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/par32-3-c.cnf",5000,5000,5000,5000,1623.54,1597.498596041,5000,4472.06,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/partial-10-13-u.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/partial-10-15-s.cnf",3958.2,202.07,1371.07,1382.78,1760.46,1748.9,552.42,519.34,1325.81,732.66,445.14,1867.31,215.11,284.73,437.76,457.52,166.01,230.95,368.71,368.33,5000,1216.65,869.64,935.16,5000
"sat/partial-10-19-s.cnf",3530.95,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4583.43,2845.4,1412.81,5000,1207.63,838.03,5000,5000,5000,5000,5000
"sat/partial-10-19-u.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/partial-5-11-u.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/partial-5-15-u.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/partial-5-17-u.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/partial-5-19-u.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/pb_400_02_lb_15.cnf",319.78,95.95,59.33,59.07,534.4,528.84,56.5,117.83,291.1,118.75,62.77,755.03,149.16,89.09,140.46,305.84,81.02,89.49,140.21,45.85,1282.8,458.02,64.54,65.25,5000
"sat/podwr001_power.opt_false-unreach-call.i-cbmc-u2.cnf",85.53,34.29,28.56,28.29,90.99,91.33,22.25,33.82,40.67,32,42.15,56.04,42.07,80.49,114.67,131.12,30.3,51.61,35.07,78.29,315.14,79.5,33.56,34.67,5000
"sat/q_query_3_L200_coli.sat.cnf",78.91,115.36,68.38,69.32,323.89,322.79,86.88,71.73,79.67,45.75,91.44,119.58,90.79,113.07,418.95,233.82,83.22,135.29,195.98,159.33,492.61,106.182289103203,60.33,64.14,5000
"sat/rbcl_xits_09_UNKNOWN.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/rbcl_xits_11_UNKNOWN.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/rbcl_xits_13_UNKNOWN.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/rpoc_xits_08_UNSAT.cnf",739.36,1145.42,1582.76,1587.42,622.35,608.75,872.07,992.7,1019.05,1225.81,1498.94,494.53,981.41,738.128928585494,851.81,323.31,1325.02,424.26,1049.24,500.44,5000,5000,1037.86,5000,5000
"sat/rpoc_xits_09_UNSAT.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/rpoc_xits_10_UNKNOWN.cnf",5000,5000,5000,5000,5000,4949.69,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/rpoc_xits_11_UNKNOWN.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/rpoc_xits_14_UNKNOWN.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/safe-30-h29-unsat.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/safe009_pso.oepc_true-unreach-call.i-cbmc-u2.cnf",0.94,0.33,0.64,0.63,1.74,1.75,1.55,0.58,1.47,0.63,0.79,0.71,1.47,1.6,1.7,1.99,1.54,1.5,1.48,1.58,7.44,4.55,0.59,0.77,5000
"sat/safe027_pso.opt_true-unreach-call.i-cbmc-u2.cnf",3.36,2,3.42,3.44,4.84,4.64,3.7,2.22,2.84,2.38,3.09,2.77,4.47,3.8,7.25,7.19,3.86,4.14,3.71,4.77,22.89,7.17,2.32,2.58,5000
"sat/safe028_tso.oepc_true-unreach-call.i-cbmc-u2.cnf",1.5,0.51,1.05,1.07,2.4,2.44,2.01,0.99,1.08,1.14,1.51,1.36,2.24,2.91,2.47,3.28,2,1.99,1.94,1.54,11.6,4.57,1.12,1.35,5000
"sat/safe029_power.opt_false-unreach-call.i-cbmc-u2.cnf",29.06,6.97,8.71,8.63,10.44,10.23,6.29,5.61,7.51,4.64,6.79,4.65,6.54,4.63,45.28,12.12,12.12,10.4,7.41,14,58.03,16.08,6.15,6.56,5000
"sat/sat_prob_143.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/sat_prob_23.cnf",2905.16,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3850.66,5000,5000,1262.95,5000,5000,5000,5000,5000,5000,3633.24,5000,5000,5000
"sat/sat_prob_3.cnf",5000,3376.95,5000,5000,5000,5000,4754.04,5000,2324.76,5000,3364.6,2019.04,5000,5000,5000,5000,4418.34,5000,2891.37,5000,5000,1421.92,2015.73,5000,5000
"sat/sat_prob_63.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/sat_prob_83.cnf",5000,5000,5000,5000,5000,5000,1865.32989657597,2723.01,849.15,1339.45,1100.09,5000,3684.01,1532.23,925.03,5000,1846.98,5000,2085.3,5000,5000,5000,819.67,964.93,5000
"sat/schup-l2s-bc56s-1-k391.cnf",162.22,1112.52255720011,249.737635770074,248.48,318.85,340.24,273.21,308.85,314.24,348.035854789866,367.32,209.35,332.05,428.95,735.811935434789,350.94,201.79,367.74,207.7,419.7,2003.62,373.09,320.8,315.95,5000
"sat/servers_slapd_a_vc149923.cnf",486.02,1025.51,169.55,169.7,5000,5000,16.8,189.2,231.52,336.97,222.12,689.08,22.54,903.36,5000,142.5,828,59.9,167.02,230.73,11.6,0.25,139.98,146.67,5000
"sat/sin2.c.2.smt2-cvc4.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2009.84,5000,5000,5000,5000,5000,5000
"sat/sin2.c.20.smt2-cvc4.cnf",4997.26981087157,4996.53297239955,4999.3201967183,4997.4936073333,4999.64322687675,4995.52092400472,4997.95058257797,4996.46693142721,4996.58130219289,4996.38933054008,4995.04337566276,4998.41188384621,4995.44059650389,4995.85250175994,4996.14090318997,4996.04373381575,4996.84150676878,4998.33237502159,1926.11376673277,4996.96194953383,4997.18708469748,4999.03588764691,4995.35732990463,4999.0813079333,5000
"sat/slp-synthesis-aes-top21.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/slp-synthesis-aes-top23.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/slp-synthesis-aes-top26.cnf",5000,5000,5000,5000,2979.97,2810.52,5000,5000,5000,5000,5000,5000,5000,5000,4534.67,4459.27,5021.9135229938,2265.47,3293.5,5000,5000,5000,5000,5000,5000
"sat/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf",5000,5000,3001.1,2912.62,5000,5000,5000,5000,3260.55,3703.3,5000,5000,5000,5000,5000,5000,5000,5000,5000,4148.93,12747.1546228609,5000,2732.29,2888.57,5000
"sat/smulo128.cnf",5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
"sat/snw_13_8_CCSEncnopre.cnf",325.34,306.37,372.94,362.56,387.96,372.38,295.65,328.02,362.74,358.65,405.57,341.96,566.61,389.1,546.73,421.64,359.39,306.66,345.89,321.92,1566.39,909.09,333.1,350.05,5000
