"InstanceName","Solver","SequentialRuntime","PredictedRuntime","Prediction_StandardError","ParallelRuntime","VBSRuntime","cores","ResultingTime"
"SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf","Open.WBO.ms.pre",155.46,1343.50876004438,261.008081757766,155.46,0.48,1,"155.46"
"SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf","maxino2018",73.17,1580.97604614015,298.448780171231,73.17,0.48,1,"Inf"
"SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf","Open.WBO.ms",0.48,1583.41886428657,286.697402892599,0.48,0.48,1,"Inf"
"SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf","UWrMaxSat.1.0",56.91,1592.76224068412,293.690978417108,56.91,0.48,1,"Inf"
"SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf","Open.WBO.g",5.31,1611.20828443468,314.513070118979,5.31,0.48,1,"Inf"
"SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf","QMaxSAT2018",479.62,1869.28451754645,261.008535782552,479.62,0.48,1,"Inf"
"SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf","MaxHS",190.27,2044.70492664906,325.724003810876,190.27,0.48,1,"Inf"
