InstanceName,abcdsat_r18,CaDiCaL,Candy,cms55-main-all4fixed,COMiniSatPS_Pulsar_drup,expGlucose,expMC_LRB_VSIDS_Switch,expMC_LRB_VSIDS_Switch_2500,expMC_VSIDS_LRB_Switch_2500,GHackCOMSPS_drup,glu_mix,glucose4.2.1,Glucose_Hack_Kiel_fastBVE,glucose-3.0_PADC_10,glucose-3.0_PADC_3,glucose3.0,gluHack,inIDGlucose,Lingeling,Maple_CM,Maple_CM_Dist,Maple_CM_ordUIP,Maple_CM_ordUIP+,Maple_LCM_M1,Maple_LCM_Scavel_200_fix2,Maple_LCM_Scavel_fix2,Maple_LCM+BCrestart,Maple_LCM+BCrestart_M1,MapleCOMSPS_CHB_VSIDS_drup,MapleCOMSPS_LRB_VSIDS_drup,MapleCOMSPS_LRB_VSIDS_2_fix,MapleLCMDistChronoBT,Minisat-v2.2.0-106-ge2dd095,Riss7.1-fix,smallsat,Sparrow2Riss-2018-fixfix,YalSAT
sat/20180322_164245263_p_cnf_320_1120.cnf,461.43,5000,702.38,5000,5000,5000,5000,160.59,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2276.09,5000,5000,5000,5000,5000,377.62,15.33,5000,5000,0.68,0.33
sat/20180326_095801070_p_cnf_320_1120.cnf,950.19,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2129.75,5000,5000,5000,5000,5000,5000,467.57,1030.52,5000,5000,202.86,848.37,5000,2268.6,5000,5000,0.49,0.48
sat/20180326_095804286_p_cnf_320_1120.cnf,1248.77,5000,5000,5000,5000,5000,5000,235.33,5000,2494.54,5000,263.56,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2220.91,5000,430.96,2130.78,5000,5000,5000,110.99,5000,241.88,0.45,0.38
sat/20180326_095804936_p_cnf_320_1120.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,488.89,5000,1780.29,5000,5000,5000,5000,5000,5000,1.14,0.75
sat/20180326_095805836_p_cnf_320_1120.cnf,5000,5000,5000,5000,5000,5000,5000,312.42,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,685.81,5000,1243.24,5000,5000,5000,5000,5000,3.46,1559.41,5000,5000,12.76,4.33
sat/5or7mod8.rules.7-7.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/6-3-8.cnf,375.03,1442.36,5000,602.76,249.4,5000,916.47,218.76,935.49,84.24,322.08,3.47,1753.28,495.54,492.86,1788.87,374.26,337.65,221.62,218.15,231.52,217.09,216.98,403,396.12,423.14,5000,372.85,939.91,282.97,485.5,444.6,5000,5000,211.28,5000,5000
sat/6-4-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/6-4-7.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/6-5-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/7-4-7.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/7-5-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/8-4-10.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/8-4-8.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/8-4-9.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/8-5-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,619.48,5000,5000
sat/9-4-10.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/9-4-9.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/a_rphp035_05.cnf,473.22,1574.12,5000,5000,5000,5000,5000,583.77,4364.4,5000,907.27,1681.49,5000,5000,5000,5000,5000,5000,5000,5000,1245.93,5000,5000,1023.27,1387.63,1141.76,1234,5000,5000,5000,2240.31,1076.98,5000,5000,390.51,5000,5000
sat/a_rphp045_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1600.29,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/a_rphp055_04.cnf,663.55,158.87,346.9,1162.31,280.15,709.19,5000,267.23,3338.5,233.4,301.43,222.13,266.19,289.91,293.41,274.61,5000,321.44,639.4,349.65,314.8,349.98,346.96,260.69,331.83,253.62,252.05,271.59,1088.64,2076.09,1202.25,266.6,691.45,492.51,241.04,835.34,5000
sat/a_rphp056_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,662.24,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/a_rphp065_04.cnf,497.67,297.13,1089.05,5000,673.35,5000,5000,566.45,5000,563.89,972.61,548.35,767.82,625,624.71,781.68,1654.75,843.9,1583.38,761.01,786.75,760.48,751.77,618.62,743.78,645.43,595.66,529.36,5000,5000,5000,651.93,1753.24,1127.83,748.65,1489.91,5000
sat/a_rphp085_04.cnf,2444.57,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2465.44,5000,5000,5000,5000,703.46,5000,5000,5000,5000,5000,5000,5000,2452.65,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/a_rphp098_04.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ad-A-3-7-17.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ae_rphp035_05.cnf,326.65,1201.92,5000,1093.02,1916.23,1472.69,5000,326,2907.56,1953.52,272.19,711.05,5000,5000,5000,5000,5000,5000,2096.27,855.04,848.79,856.35,838.08,582.2,627.34,693.51,659.68,614.16,5000,1697.39,1503.59,586.65,5000,5000,296.28,5000,5000
sat/ae_rphp045_05.cnf,5000,5000,5000,5000,5000,5000,5000,1046.9,5000,5000,1341.7,5000,5000,5000,5000,5000,2107.35,5000,5000,5000,5000,5000,5000,5000,2143.84,2166.02,5000,5000,5000,5000,5000,5000,5000,5000,2368.47,5000,5000
sat/ae_rphp055_04.cnf,5000,158.32,377.1,443.46,220.94,498.86,1037.51,135.14,2663.22,178.29,129.5,148,279.7,304.6,299.44,293.81,5000,293.27,418.09,250.41,223.68,251.18,248.67,228.18,210.39,253.95,223.73,207.98,446.08,728.97,487.62,193.54,465.1,512.52,227.85,809.88,5000
sat/ae_rphp056_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1061.51,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ae_rphp062_05.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,859.79,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/ae_rphp075_04.cnf,1084.78,952.34,5000,5000,1685.36,5000,5000,713.95,5000,1376.37,644.65,879.68,2488.73,2440.91,2450.58,5000,836.94,5000,5000,1206.53,1101.41,1181.68,1163.8,967.3,963.92,980.82,864.77,781.26,5000,5000,5000,5000,5000,2340.38,1130.63,5000,5000
sat/ae_rphp095_04.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,528.26,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox5-cut3-symmbreak.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox5-cut4-symmbreak.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox5-cut5-symmbreak.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,1099.89,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut3-helpbox23.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut3-helpbox26.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,132.95,5000,5000,5000,130.05,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut3-helpbox28.cnf,5000,5000,5000,5000,5000,5000,1817.38,5000,5000,5000,5000,5000,5000,5000,5000,172.23,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,139.37,5000,5000,2267.59,2155.92,334.95,5000,5000,337.92,5000,5000
sat/apn-sbox6-cut3-helpbox29.cnf,532.87,1938.02,5000,5000,5000,2095.41,1446.76,5000,2022.5,5000,2030.79,5000,5000,5000,5000,5000,5000,500.69,5000,2489.78,5000,5000,5000,137.75,196.7,543.03,406.49,446.06,5000,2291.67,857.33,392.14,1106.23,5000,329.21,5000,5000
sat/apn-sbox6-cut3-helpbox30.cnf,434.99,401.81,472.42,203.26,474.27,1455.41,265.06,345.74,368.35,419.8,380.69,1278.78,5000,55.55,55.4,1434.67,1027.7,865.61,5000,255.4,506.21,250.82,244.09,259.89,329.13,390.46,1126.82,227.42,206.88,1750.96,278.07,762.79,427.02,820.01,243.7,1411.32,5000
sat/apn-sbox6-cut3-helpbox31.cnf,680.34,646.78,5000,987.7,206.48,1317.89,334.88,337.77,2798.62,1726.64,967.34,202.57,88.69,596.62,596.1,100.55,1007.49,2116.29,111.35,187.37,555.74,194.41,189.62,359.6,281.78,319.93,354.03,558,569.38,412.84,1850.98,369.31,788.2,139.67,492.02,742.96,5000
sat/apn-sbox6-cut4-helpbox23.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut4-helpbox26.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,234.23,5000,5000,1113,5000,1117.98,1102.53,5000,1272.91,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut4-helpbox28.cnf,5000,5000,5000,5000,5000,5000,5000,642.89,5000,826.12,430.29,1530.21,5000,5000,5000,5000,5000,5000,475.36,5000,5000,5000,5000,5000,5000,1407.62,5000,5000,5000,5000,884.37,5000,5000,5000,1360.5,5000,5000
sat/apn-sbox6-cut4-helpbox29.cnf,2465.39,5000,5000,2107.06,448.99,1020.55,5000,272,215.41,5000,597.13,1741.19,5000,1992.55,1987.03,5000,301.86,557.9,1969.32,1151.82,1041.7,1173.68,1097.45,809.95,422.85,549.55,324.34,2319.62,507.23,1532.94,428.78,1012.75,5000,5000,499.73,5000,5000
sat/apn-sbox6-cut4-helpbox30.cnf,85.8,791.79,870.23,2314.67,127.58,5000,5000,301.9,2422.63,607.21,451.67,251.54,615.54,379.98,380.15,682.01,11.83,624.82,1469.25,212.08,732.19,212.22,207.95,570.94,210.14,164.92,107.52,200.33,739.18,490.68,182.85,201.94,391.11,1609.58,581.8,2063.35,5000
sat/apn-sbox6-cut4-helpbox31.cnf,1776.73,273.74,372.69,1078.94,32.03,5000,1899.39,226.49,1497.1,91.24,620.83,206.04,5000,1099.31,1090.7,239.07,204.61,36.23,993.9,527.99,550.68,519.16,497.73,82.5,612.48,164.9,1212.76,282.19,151.98,246.46,521.87,388.61,2400.6,468.59,1453.84,1001.93,5000
sat/apn-sbox6-cut5-helpbox23.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut5-helpbox26.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/apn-sbox6-cut5-helpbox28.cnf,321.17,5000,5000,5000,5000,5000,5000,5000,2631.47,5000,5000,5000,1356.53,5000,2467.32,5000,5000,5000,1439.8,5000,5000,5000,5000,2707.51,5000,5000,5000,1308.48,2476.96,5000,5000,5000,5000,5000,1563.47,5000,5000
sat/apn-sbox6-cut5-helpbox29.cnf,5000,2343.85,651.96,1079.52,5000,1138.79,419.39,730.53,602.66,1359.92,598.37,495.62,1475.34,756.82,764.64,5000,5000,5000,5000,526.5,5000,541.77,518.84,5000,252.83,441.59,5000,267.49,741.84,1723.62,1011.37,381.12,5000,5000,5000,5000,5000
sat/apn-sbox6-cut5-helpbox30.cnf,674.46,443.62,426.7,570.4,316.29,855.88,385.47,383.31,209.03,170.53,858.35,910.38,884.71,2358.65,2354.5,393.3,1649.22,889.53,392.36,793.13,1329.75,811.91,758.93,957.27,358.2,187.23,1205.07,474.43,1290.9,293.71,1329.6,466.04,396.67,5000,180.94,5000,5000
sat/assoc_mult_err_3.c.cnf,61.37,35.93,87.41,58.17,62.08,105.2,110.51,91.68,79.32,104.53,5000,92.54,112.41,5000,5000,5000,169.04,5000,71.39,91.11,92.14,91.13,90.46,88.71,92.89,93.41,95.84,88.46,80.5,100.65,110.54,90.69,145.39,1316.65,43.05,1553.88,5000
sat/assoc2.c.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/avg_true-unreach-call.i.cnf,1612.99,117.37,288.21,133.82,638.83,1398.48,1063.21,2998.32,670.66,556.03,5000,475.98,467.64,1023.45,1023.38,586.68,2322.77,423.86,158.72,2484.56,2037.22,2478.76,2428.18,2648.34,5000,5000,2402.78,2592.44,435.86,775.44,732.36,2582.55,5000,353.15,5000,731.69,5000
sat/ax-d-4-7-5.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,938.44,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/bibd-16-80-15-3-2_glb.cnf,1.69,1.06,57.01,29.06,5.81,190.55,6.37,4.29,38.94,8.3,53.62,60.26,47.15,64.92,64.99,48.17,2.58,6.05,37,12.07,15.54,12.36,12,4.95,38.81,37.15,3.97,4.98,42.2,5.42,4.41,28.49,6.18,38.45,3.15,974.08,5000
sat/bibd-19-57-9-3-1_glb.cnf,0.4,0.67,940.55,20.88,0.16,527.94,3.65,10.42,52.65,511.62,121.01,213.28,58.83,45.65,45.86,58.87,1094.13,167.37,5.85,4.78,20.81,4.81,4.88,5.46,30.87,29.75,4.85,5.59,22.25,12.24,3.49,35.33,337.85,136.08,0.32,423.69,5000
sat/bibd-8-70-35-4-15_glb.cnf,36.06,28.18,24.26,21.92,20.09,52.65,71.98,29.19,55.19,15.11,28.02,50.33,51.68,34.82,34.67,53.44,21.45,44.33,73.53,32.67,35.48,37.02,37.71,34.49,24.45,30.33,31.3,35.45,251.39,50.37,17.18,14.66,60.88,54.27,24.76,330.53,5000
sat/bx-d-4-7-6.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,308.67,308.94,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,79.35,5000,267.48,5000
sat/bx-d-4-7-8.cnf,5000,5000,326.27,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2343.31,5000,5000,5000,5000,5000,5000,5000,7.86,5000,248.7,5000
sat/by-alt-5-7.cnf,5000,770.84,5000,5000,5000,5000,5000,5000,5000,5000,559.25,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,246.21,5000,5000,5000,5000,5000,5000,5000,5000,47.42,5000,400.78,5000
sat/by-X-2-7-100.cnf,1028.8,758.71,5000,881.66,920.86,969.46,980.77,924.44,818.12,830.47,767.59,622.58,629.13,812.46,818.48,661.2,1233.3,857.44,1104.1,1217.65,1213.92,1243.82,1238.21,1059.67,1028.09,1152.84,1069.74,1119.11,763.65,1009.3,874.22,1154.97,1041.33,1142.18,1279.23,2011.39,5000
sat/bz-X-4-7-6.cnf,5000,5000,5000,5000,5000,5000,1978.86,5000,5000,5000,1702.93,5000,5000,5000,5000,5000,5000,5000,5000,5000,1137.93,5000,5000,469.78,5000,746.35,5000,5000,5000,362.83,5000,5000,5000,215.93,5000,415.4,5000
sat/C3-2-31.cnf,17.31,57.91,172.82,65.76,41.11,65.8,45.51,40.34,157.26,43.4,42.45,43.93,49.76,55.25,56.01,49.92,43.07,43.18,257.54,46.1,48.66,48.39,46.46,39.5,45.38,45.43,41.03,40.05,60.72,46.14,39.94,43.9,35.48,72.4,42.9,985.52,5000
sat/Cake_8_16.cnf,5000,5000,5000,417.01,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/Cake_9_19.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/Cake_9_20.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/cannonball-opt-y.rules.4-10.cnf,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
sat/cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf,517.64,5000,5000,5000,5000,5000,1051.1,79.95,2663.56,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,444.35,978.34,5000,5000,5000,1130.94,5000,696,5000,5000,5000,5000,5000,5000,5000,667.4,5000,5000
sat/cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf,1850.54,949.52,1749.77,442.13,761.52,5000,159.75,73.64,2521.82,289.73,557.5,5000,255.19,5000,5000,261.27,1352.08,5000,1488.86,112.99,49.56,5000,1300.27,159.57,59.4,116.43,178.19,161.61,1082.09,412.24,180.86,146.09,5000,2082.14,322.75,5000,5000
