"InstanceName","Solver","SequentialRuntime","PredictedRuntime","Prediction_StandardError","ParallelRuntime","VBSRuntime","cores","ResultingTime"
"frb35-17-3partial.wcnf","UWrMaxSat.1.0",1.8,21.031074915825,29.938963555111,1.81,1.8,1,"1.81"
"frb35-17-3partial.wcnf","Open.WBO.ms",13.98,40.6482752525253,107.609931770032,13.7,1.8,2,"13.7"
