"InstanceName","Solver","SequentialRuntime","PredictedRuntime","Prediction_StandardError","ParallelRuntime","VBSRuntime","cores","ResultingTime"
"heatShock_WT_36_12lpsm-extracted.wcnf","Open.WBO.ms.pre",3.62,470.634181030466,517.399780024011,3.91,1.08,1,"3.91"
"heatShock_WT_36_12lpsm-extracted.wcnf","Open.WBO.ms",13.87,482.984417618453,530.585226481546,14.8,1.08,2,"14.8"
"heatShock_WT_36_12lpsm-extracted.wcnf","UWrMaxSat.1.0",6.07,554.442244138726,497.459900728749,6.03,1.08,3,"6.03"
