InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
petri-net-alignment_p20.pddl,1800,1800,1800,1800,4.72,1800,1800,1800,1800,1800,94.46,1800,98.7,1800,1800
settlers_p01.pddl,1.77,1800,1800,594.58,2.54,1800,248.98,905.51,1800,1800,909.95,198.78,73.53,1800,1800
settlers_p02.pddl,24.81,1800,1800,620.47,2.63,91.99,310.82,923.55,105.55,1800,931.38,208.61,236.22,1800,1800
settlers_p03.pddl,12.2,1800,1800,606.27,21.92,59.72,363.11,926.18,20.24,1800,938.9,204.96,176.13,1800,1800
settlers_p04.pddl,133.86,1800,1800,712.57,125.73,269.95,590.24,1013.17,123.73,1800,1800,238.23,312.39,1800,1800
settlers_p05.pddl,1800,1800,1800,1800,1167.19,1710.58,1004.29,1800,1189.92,1800,1800,500.91,1800,1800,1800
settlers_p06.pddl,140.13,1179.63,1800,720.82,2.82,213.97,576.57,1018.52,468.81,1800,970.27,1800,311.31,1800,1800
settlers_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p09.pddl,1800,1800,1800,1800,3.59,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p10.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p11.pddl,1800,1076.4,933.64,1800,3.56,135.93,906.63,991.33,5.99,1800,927.58,202.67,212.79,1800,1800
settlers_p12.pddl,7.8,1116.13,961.67,605.2,3.43,186.05,906.1,1003.8,8.64,1800,957.7,1800,279.79,1800,1800
settlers_p13.pddl,1800,1133.5,989.72,1800,3.42,1800,1030.66,1077.05,269.06,1800,1800,215.64,1800,1800,1800
settlers_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p17.pddl,1800,1800,1800,1800,1800,460.9,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p20.pddl,1800,1800,1800,1800,1800,375.87,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p01.pddl,3.8,1800,1800,80.58,1800,1800,414.76,938.68,90.41,83.03,1800,314.41,191.68,1800,1800
snake_p02.pddl,18.83,1800,974.16,389.16,3.43,1800,1800,1800,1800,1800,1800,321.6,1800,1800,1800
snake_p03.pddl,59.6,1800,1800,418.78,1800,1800,524.83,1005.92,1800,1800,1800,379.36,1800,1800,1800
snake_p04.pddl,1800,1800,1800,6.32,2.78,1800,305.88,910.6,4.47,4.45,1800,313.26,76.94,1800,1800
snake_p05.pddl,1800,1800,1800,13.19,3.28,142.49,325.18,1070.32,11.46,11.42,1800,1800,99.82,1800,1800
snake_p06.pddl,1800,1800,1800,1800,4.49,1800,968.04,918.01,1800,1800,1800,334.17,1800,1800,1800
snake_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,932.55,1800,1800,1800
