InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
organic-synthesis_p12.pddl,889.62,879.13,880.06,741.94,768.54,1800,843.9,845.48,882.2,883.6,882.76,1051.63,892.23,711.67,368.02
organic-synthesis_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p14.pddl,3.35,3.84,4.4,3.03,4.66,8.5,3.42,3.42,3.57,3.55,4.41,203.02,3.67,3.18,2.82
organic-synthesis_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p01.pddl,42.9,36.11,36.51,42.95,38.81,84.67,38.22,40.02,36.77,36.41,38.67,240.56,33.91,39.22,46.78
organic-synthesis-split_p02.pddl,37.88,35.55,40.83,50.23,43.32,80.29,44.92,39.2,44.16,42.29,39.37,245.8,38.56,39.43,45.94
organic-synthesis-split_p03.pddl,38.2,51.95,54.22,46.55,59.99,96.67,67.89,295.41,53.41,50.01,52.33,361.5,57.81,54,59.19
organic-synthesis-split_p04.pddl,71.07,50.19,52.86,50.38,39.29,85,55.44,47.24,47.93,50.7,51.26,312.54,51.63,57.92,53.48
organic-synthesis-split_p05.pddl,48.47,59.06,55.25,53.7,64.59,107.2,57.54,55.33,55.9,53.96,57.11,352,56.86,54.97,57.67
organic-synthesis-split_p06.pddl,262.84,144.08,144.08,143.2,164.87,210.58,145.42,137.6,134.28,129.79,144.26,437.27,141.98,151.84,145.9
organic-synthesis-split_p07.pddl,29.05,30.84,34.24,29.43,33.75,67.12,25.9,27.3,32.46,29.09,31.47,226.78,33.42,30.15,35.54
organic-synthesis-split_p08.pddl,967.01,1800,1800,1147.65,1800,1800,1800,1800,749.04,747.65,1800,1800,1800,1800,979.31
organic-synthesis-split_p09.pddl,39.03,45.62,41.46,49.57,40.79,87.13,47.34,430.49,41.3,41.85,42.25,375.81,41.07,42.24,48.52
organic-synthesis-split_p10.pddl,41.95,39.46,46.67,49.58,44.25,84.39,50.03,431.88,40.99,41.35,39,369.41,40.31,44.32,46.39
organic-synthesis-split_p11.pddl,1800,226.82,223.48,187.55,231.84,287.43,404.51,1132.38,222.22,226.34,224.67,542.93,226.84,424.25,431.48
organic-synthesis-split_p12.pddl,1800,119.33,118.5,127.94,143.52,201.58,254.35,46.31,122.39,122.55,117.71,360.38,120.61,237.59,240.18
organic-synthesis-split_p13.pddl,1800,1800,1800,1800,1800,117.88,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p14.pddl,42.24,53.37,52.9,57.1,55.5,96.6,65.85,68.6,55.66,55.74,54.9,354.14,50.86,56.38,60.61
organic-synthesis-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,59.18,1800
organic-synthesis-split_p16.pddl,1800,1800,99.17,1800,1800,1638.99,1800,1800,1758.69,1665.59,1800,1800,1800,1800,1800
organic-synthesis-split_p17.pddl,1800,1800,1800,1800,90.9,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p18.pddl,77.11,1800,1800,1800,1800,1800,1800,1800,84.64,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p19.pddl,1800,375.41,369.94,229.94,49.68,476.45,484.52,502.98,357.16,352.46,369.54,646.6,372.01,1800,1800
organic-synthesis-split_p20.pddl,1800,1800,1800,109.74,54.29,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
petri-net-alignment_p01.pddl,7.96,24.01,12.22,3.38,12.19,4.53,459.98,976.85,3.18,5.53,12.23,1800,6.08,604.93,605.58
petri-net-alignment_p02.pddl,9.2,91.86,22.6,4.11,13.45,12.95,400.53,922.28,3.76,5.06,22.55,1800,6.96,1141.12,1138.39
petri-net-alignment_p03.pddl,131.51,155.44,65.72,15.91,17.62,15.07,1800,1800,13.35,19.82,65.73,1800,13.32,1800,1800
petri-net-alignment_p04.pddl,263.88,1185.04,81.7,46.12,18.5,46.25,1800,1800,45.22,103.74,81.7,1800,14.95,1800,1800
petri-net-alignment_p05.pddl,518.68,40.6,78.54,43.23,42.89,41.62,1800,1800,41.54,56.86,79.23,1800,33.17,1800,1800
petri-net-alignment_p06.pddl,428.32,41.34,65.9,48.69,30.24,45.9,1800,1800,44.28,67.07,65.77,1800,25.98,1800,1800
petri-net-alignment_p07.pddl,459.48,80.15,85.17,46.76,48.47,39.89,1800,1800,38.58,50.32,84.79,1800,26.5,1800,1800
petri-net-alignment_p08.pddl,1075.56,1217.42,925.21,1800,2.71,639.72,1800,1800,675.68,922.21,932.22,1800,268.99,1800,1800
petri-net-alignment_p09.pddl,1225.8,36.31,47.95,1800,21.62,1800,1800,1800,1800,1800,48.13,1800,31.43,1800,1800
petri-net-alignment_p10.pddl,1782.88,1224.11,1291.81,1800,4.02,1800,1800,1800,68.25,1800,1292.25,1800,357.31,1800,1800
petri-net-alignment_p11.pddl,1501.03,786,185.08,1800,52.93,1800,1800,1800,1800,1800,184.92,1800,54.48,1800,1800
petri-net-alignment_p12.pddl,1668.8,119.25,1800,235.01,15.81,183.78,1800,1800,183.36,277.51,1800,1800,1800,1800,1800
petri-net-alignment_p13.pddl,1800,124.38,185.27,1800,178.33,1800,1800,1800,1800,1800,184.68,1800,222.23,1800,1800
petri-net-alignment_p14.pddl,1800,1800,940.58,383.12,55.77,1800,1800,1800,1800,1800,934.27,1800,207.4,1800,1800
petri-net-alignment_p15.pddl,1800,120.32,70.47,1800,74.17,1800,1800,1800,1800,1800,70.23,1800,75.13,1800,1800
petri-net-alignment_p16.pddl,1800,160.55,122.15,4.97,4.28,1800,1800,1800,1800,1800,121.66,1800,106.87,1800,1800
petri-net-alignment_p17.pddl,1800,65.33,65.57,1800,4.36,1800,1800,1800,1800,1800,65.22,1800,72.08,1800,1800
petri-net-alignment_p18.pddl,1800,87.21,82.83,1800,130.11,1800,1800,1800,1800,1800,82.83,1800,79.28,1800,1800
petri-net-alignment_p19.pddl,1800,184.44,51.89,1800,64.15,1800,1800,1800,1800,1800,51.59,1800,50.52,1800,1800
petri-net-alignment_p20.pddl,1800,63.99,76.92,1800,4.5,1800,1800,1800,1800,1800,76.85,1800,78.75,1800,1800
settlers_p01.pddl,1.75,994.5,912.46,590.19,2.5,36.04,237.13,902.34,2.43,1800,909.5,198.83,65.28,1800,1800
settlers_p02.pddl,24.17,1053.18,928.53,618.41,2.5,90.87,274.66,918.56,104.29,1800,924.42,208.28,204.81,1800,1800
settlers_p03.pddl,11.8,1069.11,939.11,605.15,21.46,57.43,346.38,918.43,20.03,1800,932.12,204.77,225.33,1800,1800
settlers_p04.pddl,131.45,1117.45,1006.3,704.07,3.03,249.69,545.37,1023.93,122.38,1800,1800,237.68,277.07,1800,1800
settlers_p05.pddl,1492,1800,1143.09,1800,3.33,1687.88,1007.52,1800,1180.56,1800,1301.6,498.77,1058.03,1800,1800
settlers_p06.pddl,137.98,1149.36,959.46,707.58,2.76,192.52,570.2,1008.82,461.18,1800,955.64,232.12,266.53,1800,1800
settlers_p07.pddl,1800,1800,1800,1800,3.26,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p08.pddl,1800,1800,1800,1800,3.29,5.63,1800,1800,1800,1800,1800,1092.98,1800,1800,1800
settlers_p09.pddl,1800,1800,1800,1800,3.47,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p10.pddl,1800,1800,1800,1800,3.4,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p11.pddl,4.08,1042.41,927.47,601.72,3.43,83.83,903.54,1007.74,5.85,1800,923.67,202.56,215.27,1800,1800
settlers_p12.pddl,7.52,1136.07,953.24,603.32,3.4,121.12,906.45,1004.46,8.45,1800,946.81,201.98,243.34,1800,1800
settlers_p13.pddl,264.22,1098.98,976.44,811.59,3.41,361.43,1029.99,1020.59,262.92,1800,964.6,215.3,1800,1800,1800
settlers_p14.pddl,1800,1800,1761.86,1800,1800,1800,1800,1800,1800,1800,1503.24,693.91,1800,1800,1800
settlers_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p17.pddl,1800,1800,1800,1800,1800,394.65,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p19.pddl,1800,1800,1800,1800,5.21,1667.43,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p20.pddl,1800,1800,1800,1800,5.02,256.96,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p01.pddl,3.72,705.15,632,82.12,3.18,182.43,389.79,990.39,86.76,82.72,979.57,316.26,175.51,1800,1800
snake_p02.pddl,18.4,684.3,738.24,388.71,3.31,1622.75,416.69,919.71,1631.16,1559.76,964.05,320.98,1800,1800,1800
snake_p03.pddl,59.01,761.75,854.85,417.68,3.39,1800,507.31,978.36,1800,1800,1081.65,379.72,1800,1800,1800
snake_p04.pddl,2,774.04,830.8,6.21,2.61,90.98,295.57,945.08,4.41,4.34,962.22,314.33,76.03,1800,1800
snake_p05.pddl,2.21,581.91,894.4,13.16,3.09,113.87,308.73,1016.32,11.38,11.29,459,312.65,95.16,1800,1800
snake_p06.pddl,43.92,728.75,839.06,398.63,4.36,1800,970.24,923.63,1800,1800,991.36,334.4,1800,1800,1800
snake_p07.pddl,830.13,1800,1203.51,1800,4.51,8.93,1800,1800,1800,1800,1800,924.2,1800,1800,1800
snake_p08.pddl,1800,1800,1800,1800,4.8,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p09.pddl,3.37,731.73,331.54,31.24,4.09,33.35,833.22,994.69,28.55,26.44,509.7,313.35,112.31,1800,1800
snake_p10.pddl,10.8,608.76,823.58,387.05,4.16,657.12,924.03,952.35,661.26,626.16,974.51,316.34,1800,1800,1800
snake_p11.pddl,96.44,762.7,603.2,496.55,8.31,1800,1094.49,1067.93,1800,1800,1058.87,370.65,1800,1800,1800
snake_p12.pddl,1800,1800,1389.55,1800,6.08,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p13.pddl,1800,1800,1800,1800,6.31,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p14.pddl,1800,1800,1800,1800,6.89,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p15.pddl,10.31,626.81,647.53,396.09,5.73,538.83,959.54,934.23,539.35,525.46,1026.57,321.51,1800,1800,1800
snake_p16.pddl,1185.84,1800,843.1,1800,10,594.68,1800,1800,1800,1800,1729.21,1012.97,1800,15.89,1800
snake_p17.pddl,1800,1800,1800,1800,8.3,683.61,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p18.pddl,1800,1800,1800,1800,8.6,425.27,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p19.pddl,1800,1800,1800,1800,7.78,620.82,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p20.pddl,58.84,693.46,686.64,710.23,7.44,644.43,1033.37,1025.24,1800,1800,825.61,340.95,1800,1800,1800
spider_p01.pddl,1.25,927.52,915.29,5.95,2.28,24.73,411.75,949.01,5.53,5.91,925.68,238.86,17.38,943.76,939.69
spider_p02.pddl,1.68,956.49,923.86,13.18,2.69,15.14,917.41,941.95,12.31,13.34,922.23,241.14,36.71,1513.2,1515.89
spider_p03.pddl,40.46,1138.99,1038.96,176.49,4.76,1800,990.88,967.52,176.3,156.55,1058.77,259.92,1800,1800,1800
spider_p04.pddl,48.16,911.6,1087.12,391.25,5.77,1800,999.84,1061.44,394.1,378.89,1069.96,313.32,1800,1800,1800
spider_p05.pddl,1800,1800,1644.83,730.79,1800,1800,1800,1800,1800,1800,1800,438.62,1800,1800,1800
spider_p06.pddl,1800,1800,1800,1800,15.35,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p07.pddl,1.17,1095.68,918.45,5.35,2.2,7.17,411.84,1010.86,4.9,5.28,911.21,209.89,16.27,514.93,515.86
spider_p08.pddl,2.13,953.88,935.62,13.58,9.07,15.64,921.21,919.83,12.78,13.27,926.27,218.47,73.32,1800,1800
spider_p09.pddl,23.26,966.09,994.26,128.58,128.34,1259.77,971.2,988.35,127.6,127.79,993.91,267.68,1044.48,1800,1800
